prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieval_expanded,repetition_scope,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error,reference_answer,source_url,bertscore_f1,bertscore_scorer,rouge_l
P011,next_steps_referral,Should I have my child tested for a mitochondrial disease?,mistral-7b,few_shot,"I am not a medical professional and cannot provide advice on whether your child should be tested for a mitochondrial disease. However, I can suggest that you speak with your child's doctor or a genetic counselor who can discuss the risks, benefits, and potential outcomes of testing. They can also help you understand if your child is at risk for a mitochondria-related disorder based on their symptoms and family history. It's important to remember that every individual is unique, so it's best to consult with a healthcare provider to determine what's right for your child.",5684.91,819,121,CDC Frequently Asked Questions about Autism Spectrum Disorder,verbatim_source_answer,0,0,completion,,,0.0,1.0,1,0.0,0,2026-08-25T03:29:58.249349,,"If you are worried that your child might have a mitochondrial disease, talk to your child's doctor.",https://www.cdc.gov/autism/faq/index.html,0.8951888680458069,roberta-large/bert-score-0.3.12,0.15254237288135594
P012,general_autism_knowledge,What is autism spectrum disorder?,mistral-7b,few_shot,"Autism spectrum disorder (ASD) is a neurodevelopmental condition that affects communication, social interaction, and behavior. It is characterized by difficulties in understanding and using language, difficulty making friends and forming relationships, and repetitive or restricted behaviors. ASD can range from mild to severe, and it is estimated to affect about 1 in 44 children worldwide. While the exact cause of ASD is not known, research suggests that genetics, environment, and brain development may all play a role. Early diagnosis and intervention are important for individuals with ASD, as they can help improve outcomes and support their development.",6069.39,812,127,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,0,completion,,,0.0,1.0,1,0.0,0,2026-08-25T03:30:04.321449,,"Autism spectrum disorder (ASD) is a neurological and developmental disorder that affects how people interact with others, communicate, learn, and behave. Although autism can be diagnosed at any age, it is described as a “developmental disorder” because symptoms generally appear in the first two years of life. According to the Diagnostic and Statistical Manual of Mental Disorders (DSM-5), a guide created by the American Psychiatric Association that health care providers use to diagnose mental disorders and developmental disorders, people with ASD often have difficulty with social communication and interaction with other people, restricted interests and repetitive behaviors, and symptoms that affect their ability to function in school, work, and other areas of life. Autism is known as a “spectrum” disorder because people with autism have a range of characteristics, needs, strengths, and challenges. People of all ages, races, ethnicities, sexes, and economic backgrounds can be diagnosed with ASD. Although ASD can be a lifelong disorder, treatments, services, and supports can improve a person’s health, well-being, and daily functioning. The American Academy of Pediatrics recommends that all children receive screening for autism. Caregivers should talk to their child’s health care provider about ASD screening or evaluation.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.871950089931488,roberta-large/bert-score-0.3.12,0.23648648648648649
P013,general_autism_knowledge,What causes ASD?,mistral-7b,few_shot,"Autism Spectrum Disorder (ASD) is a neurodevelopmental disorder that affects communication, social interaction, and behavior. The exact cause of ASD is not known, but it is believed to involve a combination of genetic and environmental factors. Some research suggests that certain genes may increase the risk of developing ASD, while others suggest that environmental factors such as exposure to toxins or infections during pregnancy or early childhood may also play a role. It's important to note that while there are some known risk factors for ASD, the condition can affect anyone regardless of their background.",6030.98,810,122,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,0,completion,,,0.0,1.0,1,0.0,0,2026-08-25T03:30:10.355300,,"Researchers do not know the primary causes of ASD, but studies suggest that a person’s genes and aspects of their environment may affect development in ways that lead to ASD. Some factors that are associated with an increased likelihood of developing ASD include having a sibling with ASD, having older parents, having certain genetic conditions (such as Down syndrome or Fragile X syndrome), and having a very low birth weight. Not everyone who has these factors will develop ASD.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8878406286239624,roberta-large/bert-score-0.3.12,0.21590909090909088
P014,diagnosis_boundary,How is ASD diagnosed?,mistral-7b,few_shot,"Autism Spectrum Disorder (ASD) is diagnosed based on a combination of behavioral observations, developmental milestones, and medical history. There are no specific tests or screening tools that can diagnose ASD, but there are several standardized assessment tools that can help identify children who may be at risk for the condition. These include the Q-CHAT-10 and M-CHAT-R/F, which are designed to screen for autistic traits in young children.

It's important to note that a diagnosis of ASD requires a thorough clinical evaluation by a qualified professional, such as a developmental pediatrician or psychologist. This typically involves observing the child's behavior, interviewing parents and caregivers, and administering various assessments and tests. The goal of this evaluation is to determine whether the child meets the criteria for an ASD diagnosis and to develop an individualized treatment plan.",9154.89,811,195,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,0,completion,,,0.0,1.0,1,0.0,0,2026-08-25T03:30:19.512975,,"Health care providers diagnose ASD by evaluating a person’s behavior and development. ASD can usually be reliably diagnosed by the age of 2. It is important to seek an evaluation as soon as possible. The earlier ASD is diagnosed, the sooner treatments and services can begin.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8716976642608643,roberta-large/bert-score-0.3.12,0.18085106382978722
P015,screening_referral,What happens during general developmental screening during well-child checkups?,mistral-7b,few_shot,"During general developmental screening during well-child checkups, healthcare providers typically use standardized tools and questionnaires to assess a child's development in various areas such as language, social skills, behavior, and cognitive abilities. These screenings are designed to identify children who may be at risk for certain developmental delays or disorders, but they do not confirm or rule out a diagnosis.

The specific tools used during developmental screening can vary depending on the age of the child and the healthcare provider's practice. Some common tools include:

* Q-CHAT-10 (Quick Checklist for Autism in Toddlers): This tool is used to screen for autism symptoms in children aged 2-5 years old. It consists of 10 questions that assess behaviors related to communication, social interaction, and restricted interests.
* M-CHAT-R/F (Modified Checklist for Autism, Revised): This tool is used for children aged 4-9 years old and includes 36 questions that assess behaviors related",10233.15,819,218,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,0,completion,,,0.0,0.9795,2,0.0671,0,2026-08-25T03:30:29.749216,,"Every child should receive well-child checkups with a pediatrician or an early childhood health care provider. The American Academy of Pediatrics recommends that all children receive screening for developmental delays at their 9-, 18-, and 24- or 30-month well-child visits, with specific autism screenings at the 18- and 24-month well-child visits. A child may receive additional screenings if they have an increased likelihood of developing ASD or developmental problems. Considering caregivers’ experiences and concerns is an important part of the screening process for young children. The health care provider may ask questions about the child’s behaviors and evaluate those answers together with information from ASD screening tools and clinical observations of the child. The health care provider may refer the child for additional evaluation if they show developmental differences in behavior or functioning during this screening process.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8525578379631042,roberta-large/bert-score-0.3.12,0.16
P016,diagnosis_boundary,What happens during an additional diagnostic evaluation?,mistral-7b,few_shot,"During a diagnostic evaluation, a qualified clinician will conduct a comprehensive assessment of the child's behavior, development, and other relevant factors to determine if they meet the criteria for an autism diagnosis. This may involve observing the child in different settings, administering additional tests or questionnaires, and consulting with other professionals who have worked with the child.

The specific steps involved in a diagnostic evaluation can vary depending on the individual case and the expertise of the clinicians involved. However, some common components of a diagnostic evaluation for autism may include:

1. Interviews with parents or caregivers to gather information about the child's behavior and development.
2. Observations of the child in different settings (e.g., home, school, clinic) to assess their social interaction, communication skills, and other behaviors associated with autism.
3. Administering standardized tests or questionnaires designed to measure various aspects of autism spectrum disorder (ASD), such as language abilities, sensory processing, executive function, and social cognition.
4. Consultation with other healthcare providers who have worked with the",10930.12,813,235,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,0,completion,,,0.0,0.9819,2,0.0592,0,2026-08-25T03:30:40.682304,,"It is important to accurately detect and diagnose children with ASD as early as possible, as this will shed light on their unique strengths and challenges. Early detection can also help caregivers determine which services, educational programs, and behavioral therapies are most likely to be helpful for their child. A team of health care providers who have experience diagnosing ASD will conduct the diagnostic evaluation. This team may include child neurologists, developmental behavioral pediatricians, speech-language pathologists, child psychologists and psychiatrists, educational specialists, and occupational therapists. The diagnostic evaluation is likely to include medical and neurological examinations, assessment of the child’s cognitive abilities, assessment of the child’s speech and language abilities, observation of the child’s behavior, an in-depth conversation with the child’s caregivers about the child’s behavior and development, assessment of age-appropriate skills needed to complete daily activities independently, such as eating, dressing, and toileting, and questions about the child’s family history. Because ASD is a complex disorder that sometimes occurs with other conditions or learning disorders, the comprehensive evaluation may include blood tests and a hearing test. The outcome of this evaluation may result in a formal diagnosis and recommendations for treatment.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8685594201087952,roberta-large/bert-score-0.3.12,0.18766756032171583
P017,diagnosis_boundary,How is ASD diagnosed in older children and adolescents?,mistral-7b,few_shot,"Autism Spectrum Disorder (ASD) can be diagnosed in older children and adolescents through a combination of behavioral observations, developmental assessments, and medical evaluations. The process typically involves the following steps:

1. Initial Consultation: The first step is to consult with a healthcare professional who has experience diagnosing ASD, such as a pediatrician or psychologist. During this consultation, the healthcare provider will gather information about the child's symptoms, medical history, and any previous evaluations they may have had.
2. Developmental Assessment: Depending on the age of the child, a developmental assessment may involve various tools and techniques, including standardized questionnaires, interviews, and direct observation during play or other activities. These assessments help identify areas where the child may be experiencing difficulties compared to their peers.
3. Medical Evaluation: In some cases, a medical evaluation may be necessary to rule out any underlying medical conditions that could be contributing to the child's symptoms. This may include blood tests, imaging studies, or hearing and vision screenings.
4. Diagnostic Interview: Once all relevant information has been gathered, the healthcare provider will conduct a diagnostic interview with the child and their parents or caregivers. This interview helps to confirm whether the child meets the criteria for an ASD diagnosis based on the most recent diagnostic guidelines.
5. Follow-up Care: If an ASD diagnosis is confirmed, the healthcare provider will work with the family to develop an individualized treatment plan that may include therapy, medication, and other interventions to support the child's growth and development. Regular follow-up appointments are essential to monitor progress and make adjustments to the treatment plan as needed.",16663.74,818,363,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,0,completion,,,0.0,0.9924,1,0.0,0,2026-08-25T03:30:57.349658,,"Caregivers and teachers are often the first to recognize ASD symptoms in older children and adolescents. The school’s special education team may perform an initial evaluation and then recommend that a child receive additional evaluation from their primary health care provider or a health care provider who specializes in ASD. A child’s caregivers may talk with these health care providers about the child’s social difficulties, including problems with subtle communication. These subtle communication differences may include problems understanding tone of voice, facial expressions, or body language. Older children and adolescents may have trouble understanding figures of speech, humor, or sarcasm. They also may have challenges forming friendships with peers. It is also important for the health care provider to learn about the child’s strengths so they can tailor their recommendations for services and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8614978194236755,roberta-large/bert-score-0.3.12,0.16136919315403422
P018,diagnosis_boundary,How is ASD diagnosed in adults?,mistral-7b,few_shot,"Autism Spectrum Disorder (ASD) is typically diagnosed in children, but it can also be diagnosed in adults. The process for diagnosing ASD in adults involves a combination of self-reporting and clinical evaluation by a qualified professional such as a psychologist or psychiatrist.

The first step in the diagnostic process for adults with suspected ASD is usually to complete a questionnaire or interview that assesses their symptoms and behaviors related to autism. This may include tools like the Q-CHAT-10 or M-CHAT-R/F, which are designed to screen for autism in children but can also be used in adults.

If the results of the screening tool indicate a higher risk for ASD, the next step is to schedule an appointment with a qualified clinician who specializes in autism diagnosis and treatment. During this appointment, the clinician will conduct a comprehensive assessment that includes interviews, observations, and possibly other tests to gather more information about the individual's symptoms, behaviors, and developmental history.

It's important to note that while there is no specific age limit for diagnosing ASD, early diagnosis and intervention can have significant benefits for individuals on the spectrum. If you suspect that you or someone you know may have ASD, it's important to seek a professional assessment as soon as possible.",12842.65,813,280,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,0,completion,,,0.0,1.0,1,0.0,0,2026-08-25T03:31:10.195276,,"Diagnosing ASD in adults is often more difficult than diagnosing ASD in children. In adults, some ASD symptoms can overlap with symptoms of mental disorders such as an anxiety disorder or attention-deficit/hyperactivity disorder (ADHD). Adults who have questions about whether they may be on the autism spectrum should talk with a health care provider and ask for a referral for an ASD evaluation. Although evaluation for ASD in adults is still being refined, adults can be referred to a neuropsychologist, psychologist, or psychiatrist who has experience with ASD. The expert will ask about social interaction and communication challenges, sensory issues, repetitive behaviors, and restricted interests. The evaluation may also include a conversation with caregivers and family members to learn about the person’s early developmental history, which can help ensure an accurate diagnosis. Obtaining a correct diagnosis of ASD as an adult can help people understand past challenges, identify personal strengths, and find the right kind of help. Studies are underway to determine the types of services and supports that are most helpful for autistic transition-age youth and adults.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8699265718460083,roberta-large/bert-score-0.3.12,0.19000000000000003
P019,treatment_support,What treatments and services are available for ASD?,mistral-7b,few_shot,"There are a variety of treatments and services available for Autism Spectrum Disorder (ASD). These can include:

1. Behavioral therapy: This type of therapy focuses on helping individuals with ASD learn new skills, behaviors, and social interactions through structured activities and exercises. Examples include Applied Behavior Analysis (ABA) and Social Skills Training (SST).
2. Communication therapy: This type of treatment helps individuals with ASD improve their communication skills, including verbal and nonverbal communication, language development, and speech therapy.
3. Cognitive-behavioral therapy (CBT): This type of therapy is used to help individuals with ASD manage anxiety, depression, and other mental health issues that may be associated with the condition.
4. Occupational therapy: This type of service helps individuals with ASD develop daily living skills such as dressing, grooming, and feeding themselves.
5. Educational support: Individuals with ASD may benefit from specialized educational programs or accommodations in school to help them succeed academically.
6. Support groups: Joining a support group can provide emotional support and practical advice for parents and caregivers of individuals with ASD.
7. Medical interventions: In some cases, medical interventions such as medication or dietary changes may be recommended to address symptoms associated with ASD. However, these should only be prescribed by a qualified healthcare professional.",13675.52,815,300,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,0,completion,,,0.0,0.9804,1,0.0,0,2026-08-25T03:31:23.873747,,"Interventions, services, and supports for ASD are most effective when they begin as soon as possible after diagnosis. Receiving appropriate care and services can help address a person’s specific needs and challenges while also helping them learn new skills and build on their strengths. People with ASD have a wide range of issues and needs, which means there is no single best approach. Working closely with health care and service providers is an important part of finding the right combination of interventions, services, and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8548920750617981,roberta-large/bert-score-0.3.12,0.13605442176870747
P020,next_steps_referral,Where can I learn more about ASD?,mistral-7b,few_shot,"There are many resources available to learn more about autism spectrum disorder (ASD). Here are a few suggestions:

1. Autism Society: The Autism Society is a UK-based charity that provides information, support, and advocacy for people with ASD and their families. Their website has a wealth of resources, including articles, videos, and guides on various aspects of ASD.
2. National Institute of Neurological Disorders and Stroke (NINDS): The NINDS is a US government agency that funds research into neurological disorders, including ASD. Their website has a section dedicated to ASD that includes information on the condition, symptoms, diagnosis, treatment, and research.
3. Centers for Disease Control and Prevention (CDC): The CDC is a US government agency responsible for public health. Their website has a page dedicated to ASD that provides information on the prevalence of the condition, risk factors, screening tools, and services available for individuals with ASD.
4. World Health Organization (WHO): The WHO is an international organization that focuses on global health issues. Their website has a resource center dedicated to neurodevelopmental disorders, including ASD, that provides information on the condition, diagnosis, treatment, prevention, and management.
5. Books: There are many books available on ASD written by experts in the field. Some popular options include ""The Complete Guide to Asperger's Syndrome"" by Tony Attwood, ""Autism Spectrum Disorder: An Overview"" by Dr. Stephen Shore, and ""The Quiet Room: My Own Experience With Autism"" by Donna Williams.",16242.11,814,352,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,0,completion,,,0.0,0.9615,2,0.0844,0,2026-08-25T03:31:40.118996,,"For more information about ASD, visit: Centers for Disease Control and Prevention; Eunice Kennedy Shriver National Institute of Child Health and Human Development; Interagency Autism Coordinating Committee; National Institute on Deafness and Other Communication Disorders.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8214890956878662,roberta-large/bert-score-0.3.12,0.10218978102189781
