prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieval_expanded,repetition_scope,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error,reference_answer,source_url,bertscore_f1,bertscore_scorer,rouge_l
P011,next_steps_referral,Should I have my child tested for a mitochondrial disease?,mistral-7b,few_shot,"I am not able to provide information about mitochondrial disease testing. If you have concerns about your child's health, it is important to speak with a healthcare professional who can assess their needs and recommend appropriate tests or treatments.",2688.3,1896,48,CDC Frequently Asked Questions about Autism Spectrum Disorder,verbatim_source_answer,1,1,completion,mchat_faq_c1|mchat_faq_c2|mchat_faq_c0|nz_autism_guideline_summary_c51|nz_autism_guideline_summary_c52,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary,1.59,1.0,1,0.0,0,2026-08-25T04:04:20.710185,,"If you are worried that your child might have a mitochondrial disease, talk to your child's doctor.",https://www.cdc.gov/autism/faq/index.html,0.9111560583114624,roberta-large/bert-score-0.3.12,0.20689655172413793
P012,general_autism_knowledge,What is autism spectrum disorder?,mistral-7b,few_shot,"Autism spectrum disorder (ASD) is a neurological and developmental disorder that affects how people interact with others, communicate, learn, and behave. It can be diagnosed at any age, but it is often described as a ""developmental disorder"" because symptoms generally appear in the first two years of life. People with ASD may have difficulty with social communication and interaction with other people, restricted interests and repetitive behaviors, and symptoms that affect their ability to function in school, work, or other areas of life.

What are the symptoms of autism?",6327.56,1817,118,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c0|nimh_asd_c1|who_qa_c0|who_qa_c1|nichd_symptoms_c0,NIMH Autism Spectrum Disorder|WHO Autism Questions and Answers|NICHD What are the symptoms of autism?,1.57,1.0,1,0.0,0,2026-08-25T04:04:27.044127,,"Autism spectrum disorder (ASD) is a neurological and developmental disorder that affects how people interact with others, communicate, learn, and behave. Although autism can be diagnosed at any age, it is described as a “developmental disorder” because symptoms generally appear in the first two years of life. According to the Diagnostic and Statistical Manual of Mental Disorders (DSM-5), a guide created by the American Psychiatric Association that health care providers use to diagnose mental disorders and developmental disorders, people with ASD often have difficulty with social communication and interaction with other people, restricted interests and repetitive behaviors, and symptoms that affect their ability to function in school, work, and other areas of life. Autism is known as a “spectrum” disorder because people with autism have a range of characteristics, needs, strengths, and challenges. People of all ages, races, ethnicities, sexes, and economic backgrounds can be diagnosed with ASD. Although ASD can be a lifelong disorder, treatments, services, and supports can improve a person’s health, well-being, and daily functioning. The American Academy of Pediatrics recommends that all children receive screening for autism. Caregivers should talk to their child’s health care provider about ASD screening or evaluation.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9261420965194702,roberta-large/bert-score-0.3.12,0.5625
P013,general_autism_knowledge,What causes ASD?,mistral-7b,few_shot,"The exact cause of autism spectrum disorder (ASD) is not known, but it is believed to be a combination of genetic and environmental factors. Some factors that are associated with an increased likelihood of developing ASD include having a sibling with ASD, older parents, certain genetic conditions, very low birth weight, and other environmental factors. It's important to note that not everyone who has these factors will develop ASD.",4489.09,1819,88,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c6|nimh_asd_c7|nimh_asd_c5|nichd_causes_c0|nichd_causes_c1,NIMH Autism Spectrum Disorder|NICHD What causes autism?,1.49,1.0,1,0.0,0,2026-08-25T04:04:31.539413,,"Researchers do not know the primary causes of ASD, but studies suggest that a person’s genes and aspects of their environment may affect development in ways that lead to ASD. Some factors that are associated with an increased likelihood of developing ASD include having a sibling with ASD, having older parents, having certain genetic conditions (such as Down syndrome or Fragile X syndrome), and having a very low birth weight. Not everyone who has these factors will develop ASD.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9384896755218506,roberta-large/bert-score-0.3.12,0.5733333333333333
P014,diagnosis_boundary,How is ASD diagnosed?,mistral-7b,few_shot,"ASD is diagnosed by evaluating a person's behavior and development. It can usually be reliably diagnosed by the age of 2, but it is important to seek an evaluation as soon as possible. The earlier ASD is diagnosed, the sooner treatments and services can begin. Diagnosis in young children is often a two-stage process that includes general developmental screening during well-child checkups with a pediatrician or early childhood health care provider. Additional screenings may be recommended if necessary based on the results of these initial assessments.",5632.07,1846,114,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c6|nimh_asd_c7|nimh_asd_c5|nimh_asd_c0|nimh_asd_c1,NIMH Autism Spectrum Disorder,1.52,1.0,1,0.0,0,2026-08-25T04:04:37.177793,,"Health care providers diagnose ASD by evaluating a person’s behavior and development. ASD can usually be reliably diagnosed by the age of 2. It is important to seek an evaluation as soon as possible. The earlier ASD is diagnosed, the sooner treatments and services can begin.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9403332471847534,roberta-large/bert-score-0.3.12,0.6176470588235293
P015,screening_referral,What happens during general developmental screening during well-child checkups?,mistral-7b,few_shot,"During general developmental screening during well-child checkups, a child's behavior and development are evaluated. The American Academy of Pediatrics recommends that all children receive screening for developmental delays at their 9-, 18-, and 24- or 30-month well-child visits, with specific autism screenings at the 18- and 24-month well-child",4534.6,1849,88,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c7|nimh_asd_c8|nimh_asd_c6|nimh_asd_c9|mchat_faq_c6,NIMH Autism Spectrum Disorder|M-CHAT Parent and Professional FAQ,1.57,1.0,1,0.0,0,2026-08-25T04:04:41.718773,,"Every child should receive well-child checkups with a pediatrician or an early childhood health care provider. The American Academy of Pediatrics recommends that all children receive screening for developmental delays at their 9-, 18-, and 24- or 30-month well-child visits, with specific autism screenings at the 18- and 24-month well-child visits. A child may receive additional screenings if they have an increased likelihood of developing ASD or developmental problems. Considering caregivers’ experiences and concerns is an important part of the screening process for young children. The health care provider may ask questions about the child’s behaviors and evaluate those answers together with information from ASD screening tools and clinical observations of the child. The health care provider may refer the child for additional evaluation if they show developmental differences in behavior or functioning during this screening process.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9258805513381958,roberta-large/bert-score-0.3.12,0.4263959390862945
P016,diagnosis_boundary,What happens during an additional diagnostic evaluation?,mistral-7b,few_shot,"During an additional diagnostic evaluation for autism spectrum disorder (ASD), a team of health care providers with experience diagnosing ASD will conduct a comprehensive evaluation. This may include medical and neurological examinations, assessment of cognitive abilities, speech and language abilities, observation of behavior, in-depth conversation with the child's caregivers about their behavior and development, assessment of age-appropriate skills needed to complete daily activities independently, such as eating, dressing, and toileting, questions about the child's family history, blood tests, and a hearing test. The outcome of this evaluation may result in a formal diagnosis and recommendations for treatment.",6544.08,1867,133,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c9|nimh_asd_c10|nimh_asd_c8|nimh_asd_c11|mchat_scoring_c2,NIMH Autism Spectrum Disorder|Scoring M-CHAT-R/F,1.9,1.0,1,0.0,0,2026-08-25T04:04:48.270698,,"It is important to accurately detect and diagnose children with ASD as early as possible, as this will shed light on their unique strengths and challenges. Early detection can also help caregivers determine which services, educational programs, and behavioral therapies are most likely to be helpful for their child. A team of health care providers who have experience diagnosing ASD will conduct the diagnostic evaluation. This team may include child neurologists, developmental behavioral pediatricians, speech-language pathologists, child psychologists and psychiatrists, educational specialists, and occupational therapists. The diagnostic evaluation is likely to include medical and neurological examinations, assessment of the child’s cognitive abilities, assessment of the child’s speech and language abilities, observation of the child’s behavior, an in-depth conversation with the child’s caregivers about the child’s behavior and development, assessment of age-appropriate skills needed to complete daily activities independently, such as eating, dressing, and toileting, and questions about the child’s family history. Because ASD is a complex disorder that sometimes occurs with other conditions or learning disorders, the comprehensive evaluation may include blood tests and a hearing test. The outcome of this evaluation may result in a formal diagnosis and recommendations for treatment.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9251329898834229,roberta-large/bert-score-0.3.12,0.5827814569536424
P017,diagnosis_boundary,How is ASD diagnosed in older children and adolescents?,mistral-7b,few_shot,"ASD can be diagnosed in older children and adolescents through a comprehensive evaluation that includes an assessment of their social difficulties, including problems with subtle communication. The evaluation may involve a primary health care provider or a specialist who specializes in ASD. It is important to seek an evaluation as soon as possible so that treatments and services can begin if needed.",3752.81,1846,72,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c11|nimh_asd_c12|nimh_asd_c10|nimh_asd_c6|nimh_asd_c7,NIMH Autism Spectrum Disorder,1.58,1.0,1,0.0,0,2026-08-25T04:04:52.029917,,"Caregivers and teachers are often the first to recognize ASD symptoms in older children and adolescents. The school’s special education team may perform an initial evaluation and then recommend that a child receive additional evaluation from their primary health care provider or a health care provider who specializes in ASD. A child’s caregivers may talk with these health care providers about the child’s social difficulties, including problems with subtle communication. These subtle communication differences may include problems understanding tone of voice, facial expressions, or body language. Older children and adolescents may have trouble understanding figures of speech, humor, or sarcasm. They also may have challenges forming friendships with peers. It is also important for the health care provider to learn about the child’s strengths so they can tailor their recommendations for services and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8964320421218872,roberta-large/bert-score-0.3.12,0.25
P018,diagnosis_boundary,How is ASD diagnosed in adults?,mistral-7b,few_shot,"Diagnosing ASD in adults is often more difficult than diagnosing it in children. In adults, some symptoms of ASD can overlap with symptoms of mental disorders such as an anxiety disorder or attention-deficit/hyperactivity disorder (ADHD). Adults who have questions about whether they may be on the autism spectrum should talk to a health care provider and ask for a referral for an ASD evaluation. Although evaluation for ASD in adults is still being refined, adults can be referred to a neuropsychologist, psychologist, or psychiatrist who has experience with ASD. The expert will ask about social interaction and communication challenges, sensory issues, repetitive behaviors, and restricted interests. They may also include a conversation with caregivers and family members to learn about the person's early developmental history, which can help ensure an accurate diagnosis.",8935.19,1827,179,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c6|nimh_asd_c7|nimh_asd_c5|nimh_asd_c13|nimh_asd_c14,NIMH Autism Spectrum Disorder,1.58,0.9922,1,0.0,0,2026-08-25T04:05:00.971555,,"Diagnosing ASD in adults is often more difficult than diagnosing ASD in children. In adults, some ASD symptoms can overlap with symptoms of mental disorders such as an anxiety disorder or attention-deficit/hyperactivity disorder (ADHD). Adults who have questions about whether they may be on the autism spectrum should talk with a health care provider and ask for a referral for an ASD evaluation. Although evaluation for ASD in adults is still being refined, adults can be referred to a neuropsychologist, psychologist, or psychiatrist who has experience with ASD. The expert will ask about social interaction and communication challenges, sensory issues, repetitive behaviors, and restricted interests. The evaluation may also include a conversation with caregivers and family members to learn about the person’s early developmental history, which can help ensure an accurate diagnosis. Obtaining a correct diagnosis of ASD as an adult can help people understand past challenges, identify personal strengths, and find the right kind of help. Studies are underway to determine the types of services and supports that are most helpful for autistic transition-age youth and adults.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9754054546356201,roberta-large/bert-score-0.3.12,0.8201892744479495
P019,treatment_support,What treatments and services are available for ASD?,mistral-7b,few_shot,"There are a variety of treatments and services available for Autism Spectrum Disorder (ASD). These can include behavioral, psychological, educational, occupational, physical, or speech-language therapy. It is important to note that the most effective interventions, services, and supports for ASD depend on the individual's specific needs and challenges. Working closely with healthcare and service providers is an important part of finding the right combination of interventions, services,",4777.43,1829,94,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c15|nimh_asd_c16|nimh_asd_c14|nimh_asd_c13|mchat_faq_c3,NIMH Autism Spectrum Disorder|M-CHAT Parent and Professional FAQ,1.57,1.0,1,0.0,0,2026-08-25T04:05:05.755499,,"Interventions, services, and supports for ASD are most effective when they begin as soon as possible after diagnosis. Receiving appropriate care and services can help address a person’s specific needs and challenges while also helping them learn new skills and build on their strengths. People with ASD have a wide range of issues and needs, which means there is no single best approach. Working closely with health care and service providers is an important part of finding the right combination of interventions, services, and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9086819887161255,roberta-large/bert-score-0.3.12,0.37419354838709673
P020,next_steps_referral,Where can I learn more about ASD?,mistral-7b,few_shot,"To learn more about ASD, visit the Centers for Disease Control and Prevention (CDC) Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD), or the National Institute on Deafness and Other Communication Disorders.",3097.8,1846,57,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c19|nimh_asd_c20|nimh_asd_c18|nimh_asd_c17|nichd_early_intervention_c3,NIMH Autism Spectrum Disorder|NICHD Early Intervention for Autism,1.62,1.0,1,0.0,0,2026-08-25T04:05:08.860520,,"For more information about ASD, visit: Centers for Disease Control and Prevention; Eunice Kennedy Shriver National Institute of Child Health and Human Development; Interagency Autism Coordinating Committee; National Institute on Deafness and Other Communication Disorders.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9471467137336731,roberta-large/bert-score-0.3.12,0.8169014084507044
P021,general_autism_knowledge,About Autism,mistral-7b,few_shot,"I'm sorry, but it seems like you have provided a list of sources rather than specific questions or concerns. If you could provide more context or ask a specific question, I would be happy to help answer it in plain language suitable for a non-specialist parent or caregiver.",3198.19,1916,60,NICHD About Autism,verbatim_source_section_answer,1,1,completion,nice_cg128_recommendations_c20|nice_cg128_recommendations_c21|nice_cg128_recommendations_c19|nz_autism_guideline_summary_c12|nz_autism_guideline_summary_c13,NICE CG128 Recognition Referral and Diagnosis Recommendations|Aotearoa New Zealand Autism Guideline Summary,1.6,1.0,1,0.0,0,2026-08-25T04:05:12.064978,,"Autism spectrum disorder (ASD) is a complex neurological and developmental disorder that begins early in life and affects how a person acts and interacts with others, communicates, and learns. ASD affects the structure and function of the brain and nervous system. Because it affects development, ASD is called a developmental disorder. ASD can last throughout a person's life. People with this disorder have problems with communication and interaction with other people, and restricted interests and repetitive behaviors. Different people with autism can have different symptoms. For this reason, autism is known as a spectrum disorder—which means that there is a range of similar features in different people with the disorder.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo,0.8106476068496704,roberta-large/bert-score-0.3.12,0.0617283950617284
P022,general_autism_knowledge,What causes autism?,mistral-7b,few_shot,"Scientists are still studying the causes of autism spectrum disorder (ASD), and it is likely that there is a combination of genetic and environmental factors that contribute to its onset. Genetic mutations may play a role, but most people with autism have different combinations of mutations. Environmental factors such as advanced parental age, maternal diabetes during pregnancy, prenatal exposure to air pollutants or certain heavy metals, premature birth, severe birth complications, low birth weight, and use of certain medicines during pregnancy have also been linked to an increased risk for autism. It's important to note that more research is needed to better understand the underlying causes of autism.",6933.48,1811,144,NICHD What causes autism?,verbatim_source_section_answer,1,1,completion,nichd_causes_c0|nichd_causes_c1|who_qa_c4|who_qa_c5|who_qa_c3,NICHD What causes autism?|WHO Autism Questions and Answers,1.51,1.0,1,0.0,0,2026-08-25T04:05:19.004737,,"Scientists don't know exactly what causes autism spectrum disorder (ASD). Autism was first described in the 1940s, but very little was known about it until the last few decades. Even today, there is a great deal that we don't know about autism. Because the disorder is so complex and no two people with autism are exactly alike, there are probably many causes for autism. It is also likely that there is not a single cause for autism, but rather that it results from a combination of causes.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo/causes,0.8748879432678223,roberta-large/bert-score-0.3.12,0.21212121212121213
