prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieval_expanded,repetition_scope,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error
P012,general_autism_knowledge,What is autism spectrum disorder?,mistral-7b,zero_shot,"Autism spectrum disorder (ASD) is a neurological and developmental disorder that affects how people interact with others, communicate, learn, and behave. It can be diagnosed at any age, but it is typically described as a ""developmental"" disorder because symptoms usually appear in the first two years of life. People with ASD often have difficulty with social communication and interaction with other people, restricted interests and repetitive behaviors, and symptoms that affect their ability to function in school, work, or other areas of life. The American Academy of Pediatrics recommends that all children receive screening for autism. Caregivers should talk to their child's health care provider about ASD screening or evaluation if they are concerned about their child's behavior or development.",7345.78,1287,158,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c0|nimh_asd_c1|who_qa_c0|who_qa_c1|nichd_symptoms_c0,NIMH Autism Spectrum Disorder|WHO Autism Questions and Answers|NICHD What are the symptoms of autism?,1.6,1.0,1,0.0,0,2026-08-25T03:58:55.160601,
P013,general_autism_knowledge,What causes ASD?,mistral-7b,zero_shot,"I'm sorry, but the question was about autism screening tools such as Q-CHAT-10 and M-CHAT-R/F. If you have any other questions or concerns, please let me know.",2602.53,1289,48,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c6|nimh_asd_c7|nimh_asd_c5|nichd_causes_c0|nichd_causes_c1,NIMH Autism Spectrum Disorder|NICHD What causes autism?,1.54,1.0,1,0.0,0,2026-08-25T03:58:57.768027,
P014,diagnosis_boundary,How is ASD diagnosed?,mistral-7b,zero_shot,"Autism Spectrum Disorder (ASD) is diagnosed by evaluating a person's behavior and development. ASD can usually be reliably diagnosed by the age of 2. It is important to seek an evaluation as soon as possible, as earlier diagnosis allows for quicker access to treatments and services.

Diagnosis in young children typically involves a two-stage process:

1. General developmental screening during well-child checkups: All children should receive well-child checkups with a pediatrician or early childhood health care provider. The American Academy of Pediatrics recommends that all children receive screening for developmental delays at their 9-, 18-, and 24-month well-child visits, with specific autism screenings at the 18- and 24- month well-child visits.
2. Additional screenings if necessary: If a child shows signs of potential autism during general developmental screening, they may receive additional screenings. These may include formal autism-specific assessments, such as the Q-CHAT-10 or M-CHAT-R/F.

It's important to note that while these tools can help identify individuals who may have autism, they are not definitive diagnoses. Only a qualified clinician can diagnose autism based on a comprehensive evaluation of a person's behavior, development, and other factors.",14039.27,1316,299,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c6|nimh_asd_c7|nimh_asd_c5|nimh_asd_c0|nimh_asd_c1,NIMH Autism Spectrum Disorder,1.72,1.0,1,0.0,0,2026-08-25T03:59:11.813254,
P015,screening_referral,What happens during general developmental screening during well-child checkups?,mistral-7b,zero_shot,"During general developmental screening during well-child checkups, a child's behavior and development are evaluated. The American Academy of Pediatrics recommends that all children receive screening for developmental delays at their 9-, 18-, and 24- or 30-month well-child visits, with specific autism screenings at the 18- and 24-month well-child",4261.18,1319,88,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c7|nimh_asd_c8|nimh_asd_c6|nimh_asd_c9|mchat_faq_c6,NIMH Autism Spectrum Disorder|M-CHAT Parent and Professional FAQ,1.83,1.0,1,0.0,0,2026-08-25T03:59:16.080224,
P016,diagnosis_boundary,What happens during an additional diagnostic evaluation?,mistral-7b,zero_shot,"During an additional diagnostic evaluation for autism spectrum disorder (ASD), a team of health care providers with experience diagnosing ASD will conduct a comprehensive evaluation. This may include medical and neurological examinations, assessment of cognitive abilities, speech and language abilities, observation of behavior, in-depth conversation with the child's caregivers about their behavior and development, assessment of age-appropriate skills needed to complete daily activities independently, such as eating, dressing, and toileting, questions about the child's family history, blood tests, and a hearing test. The outcome of this evaluation may result in a formal diagnosis and recommendations for treatment.",6268.19,1337,133,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c9|nimh_asd_c10|nimh_asd_c8|nimh_asd_c11|mchat_scoring_c2,NIMH Autism Spectrum Disorder|Scoring M-CHAT-R/F,1.53,1.0,1,0.0,0,2026-08-25T03:59:22.353548,
P017,diagnosis_boundary,How is ASD diagnosed in older children and adolescents?,mistral-7b,zero_shot,"In older children and adolescents, the diagnosis of autism spectrum disorder (ASD) is often made by a combination of observations from caregivers, teachers, and healthcare providers. The school's special education team may perform an initial evaluation and recommend that a child receive additional evaluation from their primary health care provider or a healthcare provider who specializes in ASD. During this evaluation, healthcare providers will assess the child's social difficulties, including problems with subtle communication such as understanding tone of voice, facial expressions, or body language. They may also evaluate the child's strengths to tailor their recommendations for services and supports. It is important for the healthcare provider to learn about the child's behavior and development through an in-depth conversation with their caregivers.",7709.95,1316,158,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c11|nimh_asd_c12|nimh_asd_c10|nimh_asd_c6|nimh_asd_c7,NIMH Autism Spectrum Disorder,1.59,1.0,1,0.0,0,2026-08-25T03:59:30.068782,
P018,diagnosis_boundary,How is ASD diagnosed in adults?,mistral-7b,zero_shot,"Diagnosing ASD in adults can be more difficult than diagnosing it in children because some symptoms of ASD may overlap with other mental health conditions. Adults who have questions about whether they may be on the autism spectrum should talk to a healthcare provider and ask for a referral for an ASD evaluation. This evaluation may involve talking to a neuropsychologist, psychologist, or psychiatrist who has experience with ASD. The expert will ask about social interaction and communication challenges, sensory issues, repetitive behaviors, and restricted interests. They may also speak with caregivers and family members to learn about the person's early developmental history.

It is important to note that obtaining a correct diagnosis of ASD as an adult can help people understand past challenges, identify personal strengths, and find the right kind of help. Studies are underway to determine the types of services and supports that are most helpful for autistic transition-age youth and adults.",9239.21,1297,199,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c6|nimh_asd_c7|nimh_asd_c5|nimh_asd_c13|nimh_asd_c14,NIMH Autism Spectrum Disorder,1.75,1.0,1,0.0,0,2026-08-25T03:59:39.313798,
P019,treatment_support,What treatments and services are available for ASD?,mistral-7b,zero_shot,"There are various treatments and services available for Autism Spectrum Disorder (ASD). These interventions, services, and supports can be highly structured and intensive and may involve caregivers, siblings, and other family members. They are most effective when they begin as soon as possible after diagnosis.

Interventions and Services:

1. Behavioral therapy
2. Psychological therapy
3. Educational therapy
4. Occupational therapy
5. Physical therapy
6. Speech-language therapy
7. Medication to treat specific symptoms such as aggression, anxiety, depression, and attention deficit/hyperactivity disorder (ADHD)

Diagnosing ASD in adults is often more difficult than diagnosing it in children. In adults, some ASD symptoms can overlap with symptoms of mental disorders like an anxiety disorder or ADHD. Adults who have questions about whether they may be on the autism spectrum should talk to a health care provider and ask for a referral for an ASD evaluation. The expert will ask about social interaction and communication challenges, sensory issues, repetitive behaviors, and restricted interests during the evaluation process.",11015.76,1299,242,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c15|nimh_asd_c16|nimh_asd_c14|nimh_asd_c13|mchat_faq_c3,NIMH Autism Spectrum Disorder|M-CHAT Parent and Professional FAQ,1.56,1.0,1,0.0,0,2026-08-25T03:59:50.334821,
P020,next_steps_referral,Where can I learn more about ASD?,mistral-7b,zero_shot,"To learn more about autism spectrum disorder (ASD), you can visit the Centers for Disease Control and Prevention's Eunice Kennedy Shriver National Institute of Child Health and Human Development website. They provide information on ASD, including research, clinical trials, and resources for individuals with ASD and their families. Additionally, the National Library of Medicine's MedlinePlus resource offers a wealth of information on various health topics, including mental health disorders and autism-related programs.

If you are interested in learning more about early intervention services for children with developmental delays or disabilities, including ASD, each state has its own program specified by Part C of Public Law 108-77: Individuals with Disabilities Education Improvement Act (2004). You can find out more about these services by visiting websites such as Autism Speaks: Early Intervention Offices by State and Building the Legacy: IDEA 2004.",9467.39,1316,206,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c19|nimh_asd_c20|nimh_asd_c18|nimh_asd_c17|nichd_early_intervention_c3,NIMH Autism Spectrum Disorder|NICHD Early Intervention for Autism,1.53,1.0,1,0.0,0,2026-08-25T03:59:59.807555,
P021,general_autism_knowledge,About Autism,mistral-7b,zero_shot,"Autism is a neurodevelopmental disorder that affects communication, social interaction, and behavior. It is usually diagnosed in childhood, but it can be diagnosed at any age. There are different types of autism spectrum disorders (ASDs), including classic autism, Asperger's syndrome, and Rett syndrome.

Screening tools like the Q-CHAT-10 and M-CHAT-R/F are used to identify children who may have ASD or other developmental conditions. These tools assess various aspects of a child's behavior, such as their ability to communicate, understand social cues, and engage in play activities. The results of these tests are not definitive diagnoses, but they can help caregivers and healthcare professionals determine if further evaluation is needed.

If you are concerned about your child's behavior or development, it is important to speak with a qualified clinician who can provide a proper diagnosis and recommend appropriate treatment options. If you receive a high-risk screening result, it is recommended that you follow up with a professional assessment to confirm or rule out a diagnosis.",10716.08,1386,233,NICHD About Autism,verbatim_source_section_answer,1,1,completion,nice_cg128_recommendations_c20|nice_cg128_recommendations_c21|nice_cg128_recommendations_c19|nz_autism_guideline_summary_c12|nz_autism_guideline_summary_c13,NICE CG128 Recognition Referral and Diagnosis Recommendations|Aotearoa New Zealand Autism Guideline Summary,1.91,1.0,1,0.0,0,2026-08-25T04:00:10.530001,
P022,general_autism_knowledge,What causes autism?,mistral-7b,zero_shot,"Scientists are still studying the causes of autism spectrum disorder (ASD), and there is no single cause that has been identified. It is likely that a combination of genetic and environmental factors contribute to its onset, with exposure to certain environmental factors during early brain development being one possible factor. More research is needed to better understand the underlying causes of ASD.",3669.3,1281,74,NICHD What causes autism?,verbatim_source_section_answer,1,1,completion,nichd_causes_c0|nichd_causes_c1|who_qa_c4|who_qa_c5|who_qa_c3,NICHD What causes autism?|WHO Autism Questions and Answers,1.52,1.0,1,0.0,0,2026-08-25T04:00:14.204363,
P023,screening_item_clarification,What are the symptoms of autism?,mistral-7b,zero_shot,"The symptoms of autism can vary greatly from person to person, but there are certain actions and behaviors that may signal that a child is on the autism spectrum. These ""red flags"" include not responding to their name by 12 months of age, difficulty explaining or understanding simple things, and engaging in repetitive behaviors or stereotyped (pronounced STER-ee-uh-tahypt) behaviors. If you notice any of these red flags, it's important to speak with your child's healthcare provider about autism screening or evaluation.",6000.16,1266,118,NICHD What are the symptoms of autism?,verbatim_source_section_answer,1,1,completion,nichd_symptoms_c0|nichd_symptoms_c1|nichd_treatments_c0|nichd_treatments_c1|nimh_asd_c2,NICHD What are the symptoms of autism?|NICHD What are the treatments for autism?|NIMH Autism Spectrum Disorder,1.54,1.0,1,0.0,0,2026-08-25T04:00:20.209532,
P024,treatment_support,What are the treatments for autism?,mistral-7b,zero_shot,"There is currently no one standard treatment for autism spectrum disorder (ASD). Many people with ASD benefit from treatment, regardless of their age when they are diagnosed. Treatment can greatly reduce symptoms and help people with autism with daily activities. The most effective therapies and interventions are often different for each person. However, most people with ASD respond best to highly structured and specialized programs. In some cases, early diagnosis and interventions during preschool or before can have major positive effects on symptoms and later skills. It's important that treatment focuses on a person's specific needs, rather than the diagnostic label.

If you are concerned about your child's behavior or development, it's important to talk to your child's healthcare provider about ASD screening or evaluation. They may recommend professional follow-up if a high-risk screening result is discussed.",8469.78,1291,182,NICHD What are the treatments for autism?,verbatim_source_section_answer,1,1,completion,nichd_treatments_c0|nichd_treatments_c1|nimh_asd_c1|nimh_asd_c2|nimh_asd_c0,NICHD What are the treatments for autism?|NIMH Autism Spectrum Disorder,1.72,1.0,1,0.0,0,2026-08-25T04:00:28.684957,
P025,safety_treatment,Medication Treatment for Autism,mistral-7b,zero_shot,"I'm sorry, but it seems like you have provided a question that is not related to the sources you have listed. Can you please provide me with a different question or clarify your previous one?",2258.54,1397,42,NICHD Medication Treatment for Autism,verbatim_source_section_answer,1,1,completion,nichd_treatments_c2|nichd_treatments_c3|nichd_treatments_c1|nichd_medication_c0|nichd_medication_c1,NICHD What are the treatments for autism?|NICHD Medication Treatment for Autism,1.55,1.0,1,0.0,0,2026-08-25T04:00:30.948601,
P026,treatment_support,Early Intervention for Autism,mistral-7b,zero_shot,"What is the Q-CHAT-10 and M-CHAT-R/F?

The Q-CHAT-",1694.91,1519,29,NICHD Early Intervention for Autism,verbatim_source_section_answer,1,1,completion,nichd_early_intervention_c0|nichd_early_intervention_c1|nichd_early_intervention_c6|nichd_early_intervention_c5|mchat_faq_c3,NICHD Early Intervention for Autism|M-CHAT Parent and Professional FAQ,1.57,1.0,1,0.0,0,2026-08-25T04:00:32.648432,
P027,screening_item_clarification,What are examples of social communication and social interaction characteristics related to ASD?,mistral-7b,zero_shot,"Examples of social communication and social interaction characteristics related to ASD include making little or inconsistent eye contact, appearing not to look at or listen to people who are talking, infrequently sharing interest, emotion, or enjoyment of objects or activities (including infrequently pointing at or showing things to others), not responding or being slow to respond to one's name or other verbal bids for attention, having difficulties with the back-and-forth of conversation, often talking at length about a subject of interest without considering social cues or conversational give-and-take, displaying facial expressions, movements, and gestures that do not match what is being said, having an unusual tone of voice that may sound flat, lacking emotion or tonal variation, having trouble understanding another person's point of view or being unable to predict or understand other people's actions, and difficulties adjusting behavior to different disorders.",8664.94,1297,189,CDC Signs and Symptoms of Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c2|nimh_asd_c3|nimh_asd_c1|nimh_asd_c0|who_qa_c0,NIMH Autism Spectrum Disorder|WHO Autism Questions and Answers,2.25,1.0,1,0.0,0,2026-08-25T04:00:41.319204,
P028,screening_item_clarification,What are examples of restricted or repetitive behaviors and interests related to ASD?,mistral-7b,zero_shot,"Restricted or repetitive behaviors and interests related to ASD can include things like:

* Lining up objects in a specific order
* Repeating the same words, phrases, or actions over and over again
* Having a strong interest in a particular topic or object that is not typical for their age group (e.g., studying the weather patterns of a certain city)
* Being very sensitive to changes in routine or environment
* Having difficulty transitioning between activities or settings
* Having a strong need for structure and routine

It's important to note that not all people with ASD will exhibit these behaviors or interests, but they are common among those who have been diagnosed with the condition.",6936.38,1314,148,CDC Signs and Symptoms of Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nimh_asd_c2|nimh_asd_c3|nimh_asd_c1|nimh_asd_c0|nichd_symptoms_c1,NIMH Autism Spectrum Disorder|NICHD What are the symptoms of autism?,1.54,0.9912,1,0.0,0,2026-08-25T04:00:48.260912,
P029,treatment_support,What are the types of treatments for autism spectrum disorder?,mistral-7b,zero_shot,"There is currently no one standard treatment for autism spectrum disorder (ASD). Many people with ASD benefit from treatment, regardless of their age when they are diagnosed. Treatment can help minimize symptoms and maximize abilities. The most effective therapies and interventions vary depending on the individual's needs. However, most people with ASD respond best to highly structured and specialized programs. Some treatments may include behavioral therapy, speech therapy, occupational therapy, social skills training, and medication. It's important to note that there is ongoing research into new treatments for ASD, and it's always a good idea to speak with a healthcare provider about available options.",6737.38,1295,137,CDC Treatment and Intervention for Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nichd_treatments_c0|nichd_treatments_c1|nichd_symptoms_c0|nichd_symptoms_c1|nimh_asd_c1,NICHD What are the treatments for autism?|NICHD What are the symptoms of autism?|NIMH Autism Spectrum Disorder,1.69,1.0,1,0.0,0,2026-08-25T04:00:55.003569,
P030,treatment_support,What are behavioral approaches for autism spectrum disorder?,mistral-7b,zero_shot,"There are several behavioral approaches for autism spectrum disorder (ASD), including:

1. Applied Behavior Analysis (ABA): ABA is a type of therapy that focuses on changing behaviors through the use of rewards and consequences. It has been shown to be effective in improving communication, socialization, and other skills in individuals with ASD.
2. Social Skills Training (SST): SST is a type of therapy designed to help individuals with ASD improve their ability to interact socially with others. This may include teaching strategies for initiating conversations, maintaining eye contact, and understanding nonverbal cues.
3. Cognitive-Behavioral Therapy (CBT): CBT is a type of therapy focused on identifying and changing negative thought patterns and behaviors. It can be helpful in addressing anxiety, depression, and other mental health issues that may co-occur with ASD.
4. Play-Based Therapy: Play-based therapy involves using play activities as a way to promote learning and development in children with ASD. This approach can be particularly effective in helping children develop social and communication skills.
5. Parent Training: Parent training programs can provide caregivers with information about ASD and strategies for supporting their child's development at home. These programs can also help parents build stronger relationships with their children and navigate challenges related to ASD.",13286.16,1344,286,CDC Treatment and Intervention for Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nichd_symptoms_c0|nichd_symptoms_c1|nz_autism_guideline_summary_c25|nz_autism_guideline_summary_c26|nz_autism_guideline_summary_c24,NICHD What are the symptoms of autism?|Aotearoa New Zealand Autism Guideline Summary,1.58,0.9802,3,0.0732,0,2026-08-25T04:01:08.295221,
P031,general_autism_knowledge,What is the prevalence of ASD?,mistral-7b,zero_shot,"The prevalence of autism spectrum disorder (ASD) is about 1 in 31 children, according to the current figure from CDC's Autism and Developmental Disabilities Monitoring (ADDM) Network. This means that out of every 100 children, one child has ASD. However, it's important to note that this number can vary depending on the age group and other factors. For example, the prevalence among younger children may be higher than among older children.",5135.12,1704,105,CDC Data and Statistics on Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,cdc_data_c1|cdc_data_c2|cdc_data_c0|nice_cg128_recommendations_c15|nice_cg128_recommendations_c16,CDC Data and Statistics on Autism Spectrum Disorder|NICE CG128 Recognition Referral and Diagnosis Recommendations,1.73,1.0,1,0.0,0,2026-08-25T04:01:13.436428,
P032,general_autism_knowledge,What Is Prevalence?,mistral-7b,zero_shot,"Prevalence refers to the number of cases of a particular condition or disease in a given population. It is often expressed as a percentage or per 10,000 people. In the case of autism spectrum disorder (ASD), prevalence varies depending on factors such as age and geographic location. For example, studies have estimated that the prevalence of ASD in children aged 4-5 years old ranges from 1 in 68 to 1 in 92, while for adults, it is estimated to be around 1 in 300.",5708.35,1361,121,CDC Data and Statistics on Autism Spectrum Disorder,verbatim_source_section_answer,1,1,completion,nz_autism_guideline_summary_c48|nz_autism_guideline_summary_c49|nz_autism_guideline_summary_c47|nimh_asd_c0|nimh_asd_c1,Aotearoa New Zealand Autism Guideline Summary|NIMH Autism Spectrum Disorder,1.59,1.0,1,0.0,0,2026-08-25T04:01:19.149942,
P033,general_autism_knowledge,What are key points about autism spectrum disorder in teenagers and adults?,mistral-7b,zero_shot,"Autism spectrum disorder (ASD) is a developmental disorder that affects how people interact with others, communicate, learn, and behave. It can be diagnosed at any age, but it is often described as a ""developmental disorder"" because symptoms generally appear in the first two years of life.

In teenagers and adults, ASD may present differently than in younger children. Some common signs and symptoms include difficulty with social communication and interaction with other people, restricted interests and repetitive behaviors, and difficulties functioning in school or work.

If you are concerned about your child's behavior or development, it is important to speak to their healthcare provider about autism screening tools such as the Q-CHAT-10 and M-CHAT-R/F. These tools are designed to identify individuals who may have ASD and should not be used to diagnose the condition. If a high-risk screening result is discussed, it is recommended to follow up with a professional assessment by a qualified clinician.",9891.07,1347,210,CDC Autism Spectrum Disorder in Teenagers and Adults,verbatim_source_section_answer,1,1,completion,nice_cg128_overview_c0|nice_cg128_overview_c1|nichd_symptoms_c0|nichd_symptoms_c1|nimh_asd_c0,NICE CG128 Autism Spectrum Disorder in Under 19s Overview|NICHD What are the symptoms of autism?|NIMH Autism Spectrum Disorder,1.58,1.0,1,0.0,0,2026-08-25T04:01:29.046273,
