prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error,reference_answer,source_url,bertscore_f1,rouge_l
P011,next_steps_referral,Should I have my child tested for a mitochondrial disease?,mistral-7b,few_shot,"It is not appropriate for me to discuss testing for mitochondrial diseases. If you have concerns about your child's health, please consult with a healthcare professional.",1920.49,1838,35,CDC Frequently Asked Questions about Autism Spectrum Disorder,verbatim_source_answer,1,mchat_faq_c1|mchat_faq_c0|nz_autism_guideline_summary_c51|nz_autism_guideline_summary_c99|nice_cg128_recommendations_c4,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|NICE CG128 Recognition Referral and Diagnosis Recommendations,1.64,1.0,1,0.0,0,2026-07-23T01:46:25.019044,,"If you are worried that your child might have a mitochondrial disease, talk to your child's doctor.",https://www.cdc.gov/autism/faq/index.html,0.9209796190261841,0.26666666666666666
P012,general_autism_knowledge,What is autism spectrum disorder?,mistral-7b,few_shot,"Autism spectrum disorder (ASC) is a neurodevelopmental disorder that affects how individuals interact with others, communicate verbally and nonverbally, learn, and engage in behavior. It is characterized by difficulties in social interaction and communication, restricted interests and repetitive behaviors, and challenges with functioning in daily life. ASC can be diagnosed at any point in life, but it is typically considered a developmental disorder because symptoms usually become apparent during the first two years of a person's life.",4873.22,1933,101,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c0|who_qa_c0|nichd_symptoms_c0|nice_cg128_overview_c0|nz_autism_guideline_summary_c115,NIMH Autism Spectrum Disorder|WHO Autism Questions and Answers|NICHD What are the symptoms of autism?|NICE CG128 Autism Spectrum Disorder in Under 19s Overview|Aotearoa New Zealand Autism Guideline Summary,1.57,1.0,1,0.0,0,2026-07-23T01:46:29.899105,,"Autism spectrum disorder (ASD) is a neurological and developmental disorder that affects how people interact with others, communicate, learn, and behave. Although autism can be diagnosed at any age, it is described as a “developmental disorder” because symptoms generally appear in the first two years of life. According to the Diagnostic and Statistical Manual of Mental Disorders (DSM-5), a guide created by the American Psychiatric Association that health care providers use to diagnose mental disorders and developmental disorders, people with ASD often have difficulty with social communication and interaction with other people, restricted interests and repetitive behaviors, and symptoms that affect their ability to function in school, work, and other areas of life. Autism is known as a “spectrum” disorder because people with autism have a range of characteristics, needs, strengths, and challenges. People of all ages, races, ethnicities, sexes, and economic backgrounds can be diagnosed with ASD. Although ASD can be a lifelong disorder, treatments, services, and supports can improve a person’s health, well-being, and daily functioning. The American Academy of Pediatrics recommends that all children receive screening for autism. Caregivers should talk to their child’s health care provider about ASD screening or evaluation.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9005611538887024,0.27436823104693137
P013,general_autism_knowledge,What causes ASD?,mistral-7b,few_shot,"There is currently no definitive answer to this question, as researchers do not yet fully understand the underlying causes of autism spectrum disorder (ASC). However, several factors have been identified that may increase the likelihood of developing ASC, including having a sibling with ASC, older parents, certain genetic conditions, and very low birth weight. It is important to note that not everyone who has these factors develops ASC.",4043.57,1816,86,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c6|nichd_causes_c0|nimh_asd_c5|nichd_causes_c4|who_qa_c4,NIMH Autism Spectrum Disorder|NICHD What causes autism?|WHO Autism Questions and Answers,1.69,1.0,1,0.0,0,2026-07-23T01:46:33.949732,,"Researchers do not know the primary causes of ASD, but studies suggest that a person’s genes and aspects of their environment may affect development in ways that lead to ASD. Some factors that are associated with an increased likelihood of developing ASD include having a sibling with ASD, having older parents, having certain genetic conditions (such as Down syndrome or Fragile X syndrome), and having a very low birth weight. Not everyone who has these factors will develop ASD.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9223653674125671,0.45945945945945943
P014,diagnosis_boundary,How is ASD diagnosed?,mistral-7b,few_shot,"Healthcare providers diagnose ASD through a combination of observation, interview, and testing. While there is no specific test for ASD, there are various screening tools like the Q-CHAT and M-CHAT that can indicate a higher risk of having ASD. However, a screening result does not confirm or rule out a diagnosis, and a thorough assessment by a qualified clinician is necessary for a definitive diagnosis.",4038.25,1775,87,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c6|nimh_asd_c0|nichd_treatments_c0|nichd_about_c2|nichd_about_c0,NIMH Autism Spectrum Disorder|NICHD What are the treatments for autism?|NICHD About Autism,1.65,1.0,1,0.0,0,2026-07-23T01:46:37.995044,,"Health care providers diagnose ASD by evaluating a person’s behavior and development. ASD can usually be reliably diagnosed by the age of 2. It is important to seek an evaluation as soon as possible. The earlier ASD is diagnosed, the sooner treatments and services can begin.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8763392567634583,0.1754385964912281
P015,screening_referral,What happens during general developmental screening during well-child checkups?,mistral-7b,few_shot,During general developmental screening during,796.37,1817,7,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c7|nimh_asd_c8|mchat_faq_c6|nz_autism_guideline_summary_c45|nz_autism_guideline_summary_c46,NIMH Autism Spectrum Disorder|M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary,1.74,1.0,1,0.0,0,2026-07-23T01:46:38.798351,,"Every child should receive well-child checkups with a pediatrician or an early childhood health care provider. The American Academy of Pediatrics recommends that all children receive screening for developmental delays at their 9-, 18-, and 24- or 30-month well-child visits, with specific autism screenings at the 18- and 24-month well-child visits. A child may receive additional screenings if they have an increased likelihood of developing ASD or developmental problems. Considering caregivers’ experiences and concerns is an important part of the screening process for young children. The health care provider may ask questions about the child’s behaviors and evaluate those answers together with information from ASD screening tools and clinical observations of the child. The health care provider may refer the child for additional evaluation if they show developmental differences in behavior or functioning during this screening process.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8151623606681824,0.04054054054054055
P016,diagnosis_boundary,What happens during an additional diagnostic evaluation?,mistral-7b,few_shot,"During an additional diagnostic evaluation, a team of healthcare professionals with experience diagnosing autism spectrum disorder (ASD) will conduct a comprehensive evaluation. This evaluation typically includes medical and neurological exams, assessments of cognitive, speech and language, and behavioral abilities, observation of the child's behavior, an in-depth conversation with caregivers about thechild's behavior and development, and assessment of age-appropriate independence skills. The team may also ask questions about the child's family history because ASD can occur with other conditions or learning disabilities. The goal of the diagnostic evaluation is to accurately detect and diagnoose ASD as early as",6046.01,1896,136,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c9|nimh_asd_c10|mchat_scoring_c2|instrument_reference_c4|nz_autism_guideline_summary_c34,NIMH Autism Spectrum Disorder|Scoring M-CHAT-R/F|Screening Instrument Quick Reference|Aotearoa New Zealand Autism Guideline Summary,1.81,1.0,1,0.0,0,2026-07-23T01:46:44.851774,,"It is important to accurately detect and diagnose children with ASD as early as possible, as this will shed light on their unique strengths and challenges. Early detection can also help caregivers determine which services, educational programs, and behavioral therapies are most likely to be helpful for their child. A team of health care providers who have experience diagnosing ASD will conduct the diagnostic evaluation. This team may include child neurologists, developmental behavioral pediatricians, speech-language pathologists, child psychologists and psychiatrists, educational specialists, and occupational therapists. The diagnostic evaluation is likely to include medical and neurological examinations, assessment of the child’s cognitive abilities, assessment of the child’s speech and language abilities, observation of the child’s behavior, an in-depth conversation with the child’s caregivers about the child’s behavior and development, assessment of age-appropriate skills needed to complete daily activities independently, such as eating, dressing, and toileting, and questions about the child’s family history. Because ASD is a complex disorder that sometimes occurs with other conditions or learning disorders, the comprehensive evaluation may include blood tests and a hearing test. The outcome of this evaluation may result in a formal diagnosis and recommendations for treatment.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9051423668861389,0.4158415841584158
P017,diagnosis_boundary,How is ASD diagnosed in older children and adolescents?,mistral-7b,few_shot,"In older children and adolescences, caregivers and teachers are the first to recognize ASP symptoms. The school's special education team may conduct an initial evaluation and then refer the child to their primary healthcare provider or a healthcare provider who specializes in AS.",2758.68,1785,55,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c11|nimh_asd_c6|nz_autism_guideline_summary_c85|nz_autism_guideline_summary_c63|nichd_early_intervention_c0,NIMH Autism Spectrum Disorder|Aotearoa New Zealand Autism Guideline Summary|NICHD Early Intervention for Autism,1.68,1.0,1,0.0,0,2026-07-23T01:46:47.617456,,"Caregivers and teachers are often the first to recognize ASD symptoms in older children and adolescents. The school’s special education team may perform an initial evaluation and then recommend that a child receive additional evaluation from their primary health care provider or a health care provider who specializes in ASD. A child’s caregivers may talk with these health care providers about the child’s social difficulties, including problems with subtle communication. These subtle communication differences may include problems understanding tone of voice, facial expressions, or body language. Older children and adolescents may have trouble understanding figures of speech, humor, or sarcasm. They also may have challenges forming friendships with peers. It is also important for the health care provider to learn about the child’s strengths so they can tailor their recommendations for services and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9106103777885437,0.34065934065934067
P018,diagnosis_boundary,How is ASD diagnosed in adults?,mistral-7b,few_shot,"Diagnosing ASD (Autism Spectrum Disorder) in adults can be challenging due to overlapping symptoms with other mental disorders such as anxiety or ADHD. To diagnose ASD in adults, healthcare providers typically evaluate social interaction and communication challenges, sensory issues, repetitive behaviors, and restricted interests. An expert in ASD, such as a neuropsychologist or psychologist with experience in ASD, conducts the evaluation.",4254.97,1771,92,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c6|nimh_asd_c13|nichd_early_intervention_c0|nice_cg128_overview_c1|nichd_treatments_c0,NIMH Autism Spectrum Disorder|NICHD Early Intervention for Autism|NICE CG128 Autism Spectrum Disorder in Under 19s Overview|NICHD What are the treatments for autism?,1.72,1.0,1,0.0,0,2026-07-23T01:46:51.879700,,"Diagnosing ASD in adults is often more difficult than diagnosing ASD in children. In adults, some ASD symptoms can overlap with symptoms of mental disorders such as an anxiety disorder or attention-deficit/hyperactivity disorder (ADHD). Adults who have questions about whether they may be on the autism spectrum should talk with a health care provider and ask for a referral for an ASD evaluation. Although evaluation for ASD in adults is still being refined, adults can be referred to a neuropsychologist, psychologist, or psychiatrist who has experience with ASD. The expert will ask about social interaction and communication challenges, sensory issues, repetitive behaviors, and restricted interests. The evaluation may also include a conversation with caregivers and family members to learn about the person’s early developmental history, which can help ensure an accurate diagnosis. Obtaining a correct diagnosis of ASD as an adult can help people understand past challenges, identify personal strengths, and find the right kind of help. Studies are underway to determine the types of services and supports that are most helpful for autistic transition-age youth and adults.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9080363512039185,0.2716049382716049
P019,treatment_support,What treatments and services are available for ASD?,mistral-7b,few_shot,"There are various treatments and services available for individuals with autism spectrum disorder (ASD). These can vary depending on the individual's age, severity of symptoms, and specific needs. It is important to note that receiving appropriate care and services as soon as possible after a diagnosis can help address a person's specific needs and challenges, while also helping them learn",3667.58,1789,74,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c15|nimh_asd_c14|mchat_faq_c3|mchat_faq_c8|nichd_symptoms_c1,NIMH Autism Spectrum Disorder|M-CHAT Parent and Professional FAQ|NICHD What are the symptoms of autism?,1.75,1.0,1,0.0,0,2026-07-23T01:46:55.555324,,"Interventions, services, and supports for ASD are most effective when they begin as soon as possible after diagnosis. Receiving appropriate care and services can help address a person’s specific needs and challenges while also helping them learn new skills and build on their strengths. People with ASD have a wide range of issues and needs, which means there is no single best approach. Working closely with health care and service providers is an important part of finding the right combination of interventions, services, and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.9110652804374695,0.32432432432432434
P020,next_steps_referral,Where can I learn more about ASD?,mistral-7b,few_shot,"There are many resources available where you can learn more about autism spectrum disorder (ASD). Here are a few suggestions:

* Visit the Centers for Disease",1930.9,1733,36,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c19|nimh_asd_c18|nichd_early_intervention_c3|nichd_about_c4|nichd_treatments_c1,NIMH Autism Spectrum Disorder|NICHD Early Intervention for Autism|NICHD About Autism|NICHD What are the treatments for autism?,1.82,1.0,1,0.0,0,2026-07-23T01:46:57.493428,,"For more information about ASD, visit: Centers for Disease Control and Prevention; Eunice Kennedy Shriver National Institute of Child Health and Human Development; Interagency Autism Coordinating Committee; National Institute on Deafness and Other Communication Disorders.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8295713663101196,0.23333333333333334
P021,general_autism_knowledge,About Autism,mistral-7b,few_shot,Hello! How can I assist you today?,947.16,1836,10,NICHD About Autism,verbatim_source_section_answer,1,nice_cg128_recommendations_c20|nz_autism_guideline_summary_c12|nz_autism_guideline_summary_c8|nichd_causes_c0|nice_cg128_recommendations_c19,NICE CG128 Recognition Referral and Diagnosis Recommendations|Aotearoa New Zealand Autism Guideline Summary|NICHD What causes autism?,1.6,1.0,1,0.0,0,2026-07-23T01:46:58.447204,,"Autism spectrum disorder (ASD) is a complex neurological and developmental disorder that begins early in life and affects how a person acts and interacts with others, communicates, and learns. ASD affects the structure and function of the brain and nervous system. Because it affects development, ASD is called a developmental disorder. ASD can last throughout a person's life. People with this disorder have problems with communication and interaction with other people, and restricted interests and repetitive behaviors. Different people with autism can have different symptoms. For this reason, autism is known as a spectrum disorder—which means that there is a range of similar features in different people with the disorder.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo,0.7977075576782227,0.03361344537815126
P022,general_autism_knowledge,What causes autism?,mistral-7b,few_shot,"We don't have enough information to determine the exact cause of autism. However, scientists believe that a combination of genetic and environmental factors may contribute to its onset during early brain development.",2128.86,1816,40,NICHD What causes autism?,verbatim_source_section_answer,1,nichd_causes_c0|who_qa_c4|nichd_causes_c4|nimh_asd_c6|nimh_asd_c5,NICHD What causes autism?|WHO Autism Questions and Answers|NIMH Autism Spectrum Disorder,1.68,1.0,1,0.0,0,2026-07-23T01:47:00.582950,,"Scientists don't know exactly what causes autism spectrum disorder (ASD). Autism was first described in the 1940s, but very little was known about it until the last few decades. Even today, there is a great deal that we don't know about autism. Because the disorder is so complex and no two people with autism are exactly alike, there are probably many causes for autism. It is also likely that there is not a single cause for autism, but rather that it results from a combination of causes.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo/causes,0.8842693567276001,0.1639344262295082
P023,screening_item_clarification,What are the symptoms of autism?,mistral-7b,few_shot,"The symptoms of autism can vary widely from person to person, but there are certain actions and behaviours that are commonly associated with autism spectrum disorder (ASC). Some common red flags for ASC include difficulty with social communication and interaction, restricted interests and repetitive behaviours, and difficulties with everyday tasks. It's important for parents and caregivers to speak with their child's healthcare provider if they notice any of these red flags, as early intervention can greatly improve a person's quality of life.",4770.48,1766,105,NICHD What are the symptoms of autism?,verbatim_source_section_answer,1,nichd_symptoms_c0|nichd_treatments_c0|nimh_asd_c2|nimh_asd_c1|nichd_symptoms_c1,NICHD What are the symptoms of autism?|NICHD What are the treatments for autism?|NIMH Autism Spectrum Disorder,1.64,1.0,1,0.0,0,2026-07-23T01:47:05.360426,,"The symptoms of one person with autism can be very different from the symptoms of another person with autism. Health care providers think of autism as a spectrum disorder—which means that there is a range of similar features in different people with the disorder. One person with autism may have mild symptoms, while another may have more serious symptoms, but they both have autism spectrum disorder (ASD). Despite the range of possible symptoms, there are certain actions and behaviors that are common in ASD and could signal that a child is on the autism spectrum. Parents and caregivers who notice these ""red flags"" should speak to their child's health care provider about autism and screening the child for ASD. In general, the main signs and symptoms of ASD relate to communication and interactions with other people, and routines or repetitive behaviors, sometimes called stereotyped behaviors.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo/symptoms,0.894216001033783,0.2327586206896552
