prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error,reference_answer,source_url,bertscore_f1,rouge_l
P011,next_steps_referral,Should I have my child tested for a mitochondrial disease?,mistral-7b,few_shot,"It's important to note that while there is some overlap between symptoms of autism and certain genetic disorders like mitochondrial diseases, these conditions are distinct and require separate evaluations.

If you're considering having your child tested for a mitocondrial disease, it's best to consult with a healthcare provider who specializes in genetics or metabolic disorders. They will be able to discuss the risks, benefits, and limitations of testing, as well as provide guidance on appropriate follow-up actions based on the results.

It's also worth noting that a negative test result doesn't necessarily rule out the possibility of an underlying condition, and further testing or evaluation may be necessary depending on your child's symptoms and overall health.",5981.37,819,157,CDC Frequently Asked Questions about Autism Spectrum Disorder,verbatim_source_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:14:38.493354,,"If you are worried that your child might have a mitochondrial disease, talk to your child's doctor.",https://www.cdc.gov/autism/faq/index.html,0.8793783187866211,0.14184397163120568
P012,general_autism_knowledge,What is autism spectrum disorder?,mistral-7b,few_shot,"Autism Spectrum Disorder (ASD) is a neurodevelopmental condition characterized by challenges with social interaction, communication, and repetitive behaviors. It is a spectrum disorder, meaning that symptoms can vary widely among individuals, ranging from mild to severe. People with ASD often struggle with understanding and expressing emotions, making friends, and engaging in activities that involve routine or predictability. While there is currently no cure for ASD, early intervention and support can greatly improve outcomes for individuals and families affected by this condition.",4103.34,812,107,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:14:42.599346,,"Autism spectrum disorder (ASD) is a neurological and developmental disorder that affects how people interact with others, communicate, learn, and behave. Although autism can be diagnosed at any age, it is described as a “developmental disorder” because symptoms generally appear in the first two years of life. According to the Diagnostic and Statistical Manual of Mental Disorders (DSM-5), a guide created by the American Psychiatric Association that health care providers use to diagnose mental disorders and developmental disorders, people with ASD often have difficulty with social communication and interaction with other people, restricted interests and repetitive behaviors, and symptoms that affect their ability to function in school, work, and other areas of life. Autism is known as a “spectrum” disorder because people with autism have a range of characteristics, needs, strengths, and challenges. People of all ages, races, ethnicities, sexes, and economic backgrounds can be diagnosed with ASD. Although ASD can be a lifelong disorder, treatments, services, and supports can improve a person’s health, well-being, and daily functioning. The American Academy of Pediatrics recommends that all children receive screening for autism. Caregivers should talk to their child’s health care provider about ASD screening or evaluation.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8751716613769531,0.21428571428571427
P013,general_autism_knowledge,What causes ASD?,mistral-7b,few_shot,"Autism Spectrum Disorder (ASD) is a neurodevelopmental disorder that affects communication, social interaction, and behavior. While there is currently no known single cause of ASD, research suggests that a combination of genetic, environmental, and neurological factors may contribute to its development. Some studies also suggest that exposure to certain environmental factors during pregnancy or early childhood may increase the risk of developing ASD. However, the exact cause of ASD is still not fully understood, and more research is needed to better understand the underlying mechanisms.",4243.46,810,111,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:14:46.845414,,"Researchers do not know the primary causes of ASD, but studies suggest that a person’s genes and aspects of their environment may affect development in ways that lead to ASD. Some factors that are associated with an increased likelihood of developing ASD include having a sibling with ASD, having older parents, having certain genetic conditions (such as Down syndrome or Fragile X syndrome), and having a very low birth weight. Not everyone who has these factors will develop ASD.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.888180673122406,0.21818181818181817
P014,diagnosis_boundary,How is ASD diagnosed?,mistral-7b,few_shot,"Autism Spectrum Disorder (ASD) is typically diagnosed through a combination of observation, interview, and standardized testing. There are several different types of tests that may be used, including the Q-CHAT and M-CHAT, which are designed to screen for potential signs of ASD. However, these tests are not definitive diagnoses and should not be relied upon solely to determine whether a person has ASD. Instead, a comprehensive evaluation by a qualified professional, such as a developmentally trained pediatrician or psychologists, is necessary to make an accurate diagnosis.",4729.81,811,122,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:14:51.577830,,"Health care providers diagnose ASD by evaluating a person’s behavior and development. ASD can usually be reliably diagnosed by the age of 2. It is important to seek an evaluation as soon as possible. The earlier ASD is diagnosed, the sooner treatments and services can begin.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8688952922821045,0.14814814814814814
P015,screening_referral,What happens during general developmental screening during well-child checkups?,mistral-7b,few_shot,"During general developmental screening during routine well-child checkups, healthcare providers typically use standardized questionnaires or observation tools to assess various aspects of a child's development, including communication skills, social interaction, problem-solving abilities, and motor coordination. These screenings aim to identify potential delays or areas of concern early on, allowing for timely intervention and support. It's important to note that these screens are not definitive diagnoses but rather indicators of potential issues that require further investigation.",4114.44,819,106,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:14:55.694935,,"Every child should receive well-child checkups with a pediatrician or an early childhood health care provider. The American Academy of Pediatrics recommends that all children receive screening for developmental delays at their 9-, 18-, and 24- or 30-month well-child visits, with specific autism screenings at the 18- and 24-month well-child visits. A child may receive additional screenings if they have an increased likelihood of developing ASD or developmental problems. Considering caregivers’ experiences and concerns is an important part of the screening process for young children. The health care provider may ask questions about the child’s behaviors and evaluate those answers together with information from ASD screening tools and clinical observations of the child. The health care provider may refer the child for additional evaluation if they show developmental differences in behavior or functioning during this screening process.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8652318120002747,0.13513513513513514
P016,diagnosis_boundary,What happens during an additional diagnostic evaluation?,mistral-7b,few_shot,"During an additional diagnostic evaluation, a qualified clinician will conduct a comprehensive assessment of the child's behavior, communication skills, social interaction, and other relevant areas. This typically involves observing the child in various settings, interviewing parents or caregivers, and using standardized assessment tools.

The goal of the evaluation is to determine whether the child meets the criteria for an autism spectrum disorder (ASD) based on established diagnostic guidelines. Depending on the results, the clinician may recommend further testing, therapy, or support services to help the child develop their skills and reach their potential.",4852.06,813,123,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:15:00.549648,,"It is important to accurately detect and diagnose children with ASD as early as possible, as this will shed light on their unique strengths and challenges. Early detection can also help caregivers determine which services, educational programs, and behavioral therapies are most likely to be helpful for their child. A team of health care providers who have experience diagnosing ASD will conduct the diagnostic evaluation. This team may include child neurologists, developmental behavioral pediatricians, speech-language pathologists, child psychologists and psychiatrists, educational specialists, and occupational therapists. The diagnostic evaluation is likely to include medical and neurological examinations, assessment of the child’s cognitive abilities, assessment of the child’s speech and language abilities, observation of the child’s behavior, an in-depth conversation with the child’s caregivers about the child’s behavior and development, assessment of age-appropriate skills needed to complete daily activities independently, such as eating, dressing, and toileting, and questions about the child’s family history. Because ASD is a complex disorder that sometimes occurs with other conditions or learning disorders, the comprehensive evaluation may include blood tests and a hearing test. The outcome of this evaluation may result in a formal diagnosis and recommendations for treatment.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8711875081062317,0.17627118644067793
P017,diagnosis_boundary,How is ASD diagnosed in older children and adolescents?,mistral-7b,few_shot,"Autism Spectrum Disorder (ASD) can be diagnosed in older children and teenagers through a combination of behavioral observations, interviews with parents and caregivers, and standardized assessments. These assessments typically measure social communication skills, repetitive behaviors, and sensory processing abilities.

It's important to note that while these assessments can provide valuable information, a diagnosis of ASD in an older individual may require additional testing and evaluation beyond what was done during childhood. For example, some individuals with ASD may develop symptoms later in life, and others may present differently than those diagnosed earlier.

If you are concerned about your older child or teenager's development, it's important to speak with a healthcare provider who can evaluate their symptoms and determine if further testing is necessary.",6271.36,818,165,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:15:06.823792,,"Caregivers and teachers are often the first to recognize ASD symptoms in older children and adolescents. The school’s special education team may perform an initial evaluation and then recommend that a child receive additional evaluation from their primary health care provider or a health care provider who specializes in ASD. A child’s caregivers may talk with these health care providers about the child’s social difficulties, including problems with subtle communication. These subtle communication differences may include problems understanding tone of voice, facial expressions, or body language. Older children and adolescents may have trouble understanding figures of speech, humor, or sarcasm. They also may have challenges forming friendships with peers. It is also important for the health care provider to learn about the child’s strengths so they can tailor their recommendations for services and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8698175549507141,0.16666666666666666
P018,diagnosis_boundary,How is ASD diagnosed in adults?,mistral-7b,few_shot,"Autism Spectrum Disorder (ASD) is typically diagnosed in childhood, but it can also be diagnosed in adults. In adults, the process usually involves a combination of self-reporting, observation, and formal assessment using standardized tools like the Q-CHAT and M-CHAT. These tools measure specific behaviors and traits associated with ASD, such as social communication difficulties, repetitive behaviors, and sensory sensitivities.

If an adult suspects they may have ASD, it's important to consult with a healthcare provider, such as a psychiatrist or neurologist, who can conduct a comprehensive evaluation. This may include interviews, observations, and potentially additional testing, such as cognitive or neuropsychological assessments.

It's worth noting that while ASD can be diagnosed in adulthood, it's more common for individuals to receive a diagnosis earlier in life. Early intervention and support can greatly improve outcomes for people with ASD, so seeking a diagnosis as early as possible is generally recommended.",8240.72,813,217,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:15:15.067411,,"Diagnosing ASD in adults is often more difficult than diagnosing ASD in children. In adults, some ASD symptoms can overlap with symptoms of mental disorders such as an anxiety disorder or attention-deficit/hyperactivity disorder (ADHD). Adults who have questions about whether they may be on the autism spectrum should talk with a health care provider and ask for a referral for an ASD evaluation. Although evaluation for ASD in adults is still being refined, adults can be referred to a neuropsychologist, psychologist, or psychiatrist who has experience with ASD. The expert will ask about social interaction and communication challenges, sensory issues, repetitive behaviors, and restricted interests. The evaluation may also include a conversation with caregivers and family members to learn about the person’s early developmental history, which can help ensure an accurate diagnosis. Obtaining a correct diagnosis of ASD as an adult can help people understand past challenges, identify personal strengths, and find the right kind of help. Studies are underway to determine the types of services and supports that are most helpful for autistic transition-age youth and adults.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8810948729515076,0.17857142857142858
P019,treatment_support,What treatments and services are available for ASD?,mistral-7b,few_shot,"There are various treatments and services available for Autism Spectrum Disorder (ASD). These include:

1. Behavioral therapy: This type of therapy focuses on teaching individuals with ASD social skills, communication, and behavior regulation. Examples include Applied Behavior Analysis (ABA) and Social Skills Training (SST).
2. Speech therapy: Individuals with ASD often struggle with communication, so speech therapy can help improve language skills, articulation, and fluency.
3. Occupational therapy: This type of treatment helps individuals with ASD develop daily living skills, such as dressing, grooming, and feeding themselves.
4. Cognitive therapy: This type of therapist helps individuals with ASD learn coping strategies and manage anxiety, depression, and other mental health issues.
5. Medication: In some cases, medication may be prescribed to address symptoms associated with ASD, such as anxiety or hyperactivity. However, medication is typically used in conjunction with other therapies.
6. Educational support: Children with ASD may require specialized education plans and accommodations to succeed in school. This includes access to specialized teachers, assistive technology, and modified classroom settings.
7. Support groups: Joining a support group can provide parents and caregivers with an opportunity to connect with others who are going through similar experiences.
8. Respite care: Respite care provides temporary relief for parents and caregivers by allowing another adult to take care of the individual with ASD while the primary caregiver takes a break.
9. Assistive technology: Devices like tablets, smartphones, and wearable devices can help individuals with ASD communicate, navigate, and engage in activities more easily.
10. Augmentative and alternative communication (AAC): AAC systems can help individuals with ASPD communicate using symbols, pictures, or other visual cues.

It's important to note that every person with ASD is unique, and the best course of action will depend on their specific needs and circumstances. It's essential to work closely with healthcare professionals to determine the most appropriate treatments and services for each individual.",17017.45,815,456,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,0.9871,1,0.0,0,2026-07-23T01:15:32.088288,,"Interventions, services, and supports for ASD are most effective when they begin as soon as possible after diagnosis. Receiving appropriate care and services can help address a person’s specific needs and challenges while also helping them learn new skills and build on their strengths. People with ASD have a wide range of issues and needs, which means there is no single best approach. Working closely with health care and service providers is an important part of finding the right combination of interventions, services, and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.851098358631134,0.10972568578553617
P020,next_steps_referral,Where can I learn more about ASD?,mistral-7b,few_shot,"There are many resources available online where you can learn more about Autism Spectrum Disorder (ASD). Here are some suggestions:

1. Autism Society UK - <https://www.autismsociety.org.uk/>
2. National Institute for Children and Health and Development (NICHD) - <https://www>",2929.69,814,73,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:15:35.020737,,"For more information about ASD, visit: Centers for Disease Control and Prevention; Eunice Kennedy Shriver National Institute of Child Health and Human Development; Interagency Autism Coordinating Committee; National Institute on Deafness and Other Communication Disorders.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8292370438575745,0.21052631578947367
P021,general_autism_knowledge,About Autism,mistral-7b,few_shot,"Autism is a neurodevelopmental disorder characterized by difficulties in social interaction, communication, and repetitive behaviors. It is typically diagnosed in early childhood, and while there is currently no cure, early intervention and support can greatly improve outcomes for individuals with autism.",2274.75,808,54,NICHD About Autism,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:15:37.298114,,"Autism spectrum disorder (ASD) is a complex neurological and developmental disorder that begins early in life and affects how a person acts and interacts with others, communicates, and learns. ASD affects the structure and function of the brain and nervous system. Because it affects development, ASD is called a developmental disorder. ASD can last throughout a person's life. People with this disorder have problems with communication and interaction with other people, and restricted interests and repetitive behaviors. Different people with autism can have different symptoms. For this reason, autism is known as a spectrum disorder—which means that there is a range of similar features in different people with the disorder.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo,0.8846054673194885,0.19607843137254904
P022,general_autism_knowledge,What causes autism?,mistral-7b,few_shot,"Autism is a neurodevelopmental disorder that affects communication, social interaction, and behavior. While there is currently no known single cause of autism, research suggests that genetics, environment, and brain development play a role. Some studies also suggest that exposure to certain environmental factors during pregnancy or early childhood may increase the risk of developing autism. However, the exact cause of autism is still unknown and more research is needed to better understand its underlying mechanisms.",3765.54,810,94,NICHD What causes autism?,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:15:41.066586,,"Scientists don't know exactly what causes autism spectrum disorder (ASD). Autism was first described in the 1940s, but very little was known about it until the last few decades. Even today, there is a great deal that we don't know about autism. Because the disorder is so complex and no two people with autism are exactly alike, there are probably many causes for autism. It is also likely that there is not a single cause for autism, but rather that it results from a combination of causes.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo/causes,0.8753286600112915,0.17073170731707316
P023,screening_item_clarification,What are the symptoms of autism?,mistral-7b,few_shot,"Autism spectrum disorder (ASD) is a neurodevelopmental condition characterized by difficulties in social interaction, communication, and repetitive behaviors. Some common symptoms of ASD include:

* Difficulty understanding and using spoken language
* Struggling to initiate and maintain conversations
* Trouble making eye contact and interpreting body language
* Difficulties with empathy and understanding others' emotions
* Repetitive behaviors, such as hand flapping or lining up objects
* Sensory sensitivities, such as being easily overwhelmed by loud noises or bright lights
* Struggles with change and transitions
* Intense interests in specific topics or objects

It's important to note that these symptoms can vary widely among individuals with ASD, and some people with ASD may not exhibit all of these characteristics. Additionally, many children with ASD also experience co-occurring conditions, such as anxiety, depression, ADHD, and learning disabilities.",8126.71,813,209,NICHD What are the symptoms of autism?,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:15:49.196136,,"The symptoms of one person with autism can be very different from the symptoms of another person with autism. Health care providers think of autism as a spectrum disorder—which means that there is a range of similar features in different people with the disorder. One person with autism may have mild symptoms, while another may have more serious symptoms, but they both have autism spectrum disorder (ASD). Despite the range of possible symptoms, there are certain actions and behaviors that are common in ASD and could signal that a child is on the autism spectrum. Parents and caregivers who notice these ""red flags"" should speak to their child's health care provider about autism and screening the child for ASD. In general, the main signs and symptoms of ASD relate to communication and interactions with other people, and routines or repetitive behaviors, sometimes called stereotyped behaviors.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo/symptoms,0.842681348323822,0.13669064748201437
