prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error,reference_answer,source_url,bertscore_f1,rouge_l
P011,next_steps_referral,Should I have my child tested for a mitochondrial disease?,mistral-7b,zero_shot,"It's important to note that while there are some potential links between mitochondrial disorders and autism, these links are still being studied and understood. Therefore, it's not appropriate to assume that your child has a mitochondrial disorder based on their autism diagnosis alone.

If you're concerned about your child's health, it's best to consult with a healthcare professional who specializes in mitochondrial disorders or genetics. They can assess your child's symptoms and provide guidance on whether further testing is necessary.

It's also worth noting that even if your child does have a mitochondrial",4912.29,289,135,CDC Frequently Asked Questions about Autism Spectrum Disorder,verbatim_source_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:09:54.680456,,"If you are worried that your child might have a mitochondrial disease, talk to your child's doctor.",https://www.cdc.gov/autism/faq/index.html,0.8895589113235474,0.16949152542372883
P012,general_autism_knowledge,What is autism spectrum disorder?,mistral-7b,zero_shot,"Autism Spectrum Disorder (ASD) is a neurodevelopmental condition that affects communication, social interaction, and behavior. It is characterized by difficulties in understanding and using language, difficulty making friends and forming relationships, and repetitive behaviors or interests. ASD is a spectrum disorder, meaning it affects people differently and can range from mild to severe.",2760.39,282,73,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:09:57.442285,,"Autism spectrum disorder (ASD) is a neurological and developmental disorder that affects how people interact with others, communicate, learn, and behave. Although autism can be diagnosed at any age, it is described as a “developmental disorder” because symptoms generally appear in the first two years of life. According to the Diagnostic and Statistical Manual of Mental Disorders (DSM-5), a guide created by the American Psychiatric Association that health care providers use to diagnose mental disorders and developmental disorders, people with ASD often have difficulty with social communication and interaction with other people, restricted interests and repetitive behaviors, and symptoms that affect their ability to function in school, work, and other areas of life. Autism is known as a “spectrum” disorder because people with autism have a range of characteristics, needs, strengths, and challenges. People of all ages, races, ethnicities, sexes, and economic backgrounds can be diagnosed with ASD. Although ASD can be a lifelong disorder, treatments, services, and supports can improve a person’s health, well-being, and daily functioning. The American Academy of Pediatrics recommends that all children receive screening for autism. Caregivers should talk to their child’s health care provider about ASD screening or evaluation.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.875337541103363,0.22222222222222218
P013,general_autism_knowledge,What causes ASD?,mistral-7b,zero_shot,"The exact cause of Autism Spectrum Disorder (ASD) is unknown, but it is believed to be influenced by a combination of genetic and environmental factors. Some research suggests that certain genes may increase the risk of developing ASD, while others have found links between exposure to toxins during pregnancy and an increased risk of the disorder. It's also important to note that there is currently no cure for ASD, and treatment typically involves a combination of therapy, education, and support from family and community.",3903.51,280,105,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:10:01.347263,,"Researchers do not know the primary causes of ASD, but studies suggest that a person’s genes and aspects of their environment may affect development in ways that lead to ASD. Some factors that are associated with an increased likelihood of developing ASD include having a sibling with ASD, having older parents, having certain genetic conditions (such as Down syndrome or Fragile X syndrome), and having a very low birth weight. Not everyone who has these factors will develop ASD.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8850173950195312,0.20606060606060608
P014,diagnosis_boundary,How is ASD diagnosed?,mistral-7b,zero_shot,"Autism Spectrum Disorder (ASD) is typically diagnosed through a combination of behavioral observations, developmental assessments, and sometimes genetic testing. There is currently no single test or screening tool that can definitively diagnose ASD, so a comprehensive evaluation by a team of professionals, including psychologists, psychiatrists, neurologists, and other specialists, is necessary. The goal of this evaluation is to identify any potential signs of ASD and determine if further testing or intervention is needed.",3824.3,281,104,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:10:05.173057,,"Health care providers diagnose ASD by evaluating a person’s behavior and development. ASD can usually be reliably diagnosed by the age of 2. It is important to seek an evaluation as soon as possible. The earlier ASD is diagnosed, the sooner treatments and services can begin.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8808135390281677,0.21666666666666665
P015,screening_referral,What happens during general developmental screening during well-child checkups?,mistral-7b,zero_shot,"During general developmental screening at well-child checkups, healthcare providers use various tools to assess a child's development across different areas, such as communication, socialization, fine motor skills, and problem-solving abilities. These screenings typically involve asking parents or caregivers about their child's behavior, observing the child directly, and sometimes using standardized questionnaires or tests. The goal is to identify any potential delays or concerns early on so that appropriate interventions can be recommended.",3863.53,289,104,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:10:09.038131,,"Every child should receive well-child checkups with a pediatrician or an early childhood health care provider. The American Academy of Pediatrics recommends that all children receive screening for developmental delays at their 9-, 18-, and 24- or 30-month well-child visits, with specific autism screenings at the 18- and 24-month well-child visits. A child may receive additional screenings if they have an increased likelihood of developing ASD or developmental problems. Considering caregivers’ experiences and concerns is an important part of the screening process for young children. The health care provider may ask questions about the child’s behaviors and evaluate those answers together with information from ASD screening tools and clinical observations of the child. The health care provider may refer the child for additional evaluation if they show developmental differences in behavior or functioning during this screening process.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8706291913986206,0.182648401826484
P016,diagnosis_boundary,What happens during an additional diagnostic evaluation?,mistral-7b,zero_shot,"During an additional diagnostic evaluation, a team of healthcare professionals will assess your child's symptoms and behaviors using various methods, including interviews, observations, and tests. They may also review your child's medical history and developmental milestones. The goal of this evaluation is to determine whether your child meets the criteria for an autism spectrum disorder (ASD) diagnosis. This process typically involves multiple appointments over several weeks or months.",3306.61,283,89,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:10:12.346210,,"It is important to accurately detect and diagnose children with ASD as early as possible, as this will shed light on their unique strengths and challenges. Early detection can also help caregivers determine which services, educational programs, and behavioral therapies are most likely to be helpful for their child. A team of health care providers who have experience diagnosing ASD will conduct the diagnostic evaluation. This team may include child neurologists, developmental behavioral pediatricians, speech-language pathologists, child psychologists and psychiatrists, educational specialists, and occupational therapists. The diagnostic evaluation is likely to include medical and neurological examinations, assessment of the child’s cognitive abilities, assessment of the child’s speech and language abilities, observation of the child’s behavior, an in-depth conversation with the child’s caregivers about the child’s behavior and development, assessment of age-appropriate skills needed to complete daily activities independently, such as eating, dressing, and toileting, and questions about the child’s family history. Because ASD is a complex disorder that sometimes occurs with other conditions or learning disorders, the comprehensive evaluation may include blood tests and a hearing test. The outcome of this evaluation may result in a formal diagnosis and recommendations for treatment.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8729434013366699,0.14022140221402213
P017,diagnosis_boundary,How is ASD diagnosed in older children and adolescents?,mistral-7b,zero_shot,"Autism Spectrum Disorder (ASD) is typically diagnosed in children at an early age, usually before the age of 5. However, it's possible for some individuals to be diagnosed later in life, especially if they have been able to mask their symptoms until then. In older children and adolescence, the process of diagnosing ASD involves a combination of observations by parents, teachers, healthcare providers, and sometimes formal assessments. These assessments may include interviews with family members, observation of behavior during playtime or other activities, and standardized tests like the Q-CHAT and M-CHAT. It's important to note that while these tools can provide valuable information about a person's potential risk factors for ASD, they do not confirm a diagnosis on their own. Only a qualified clinician can make a definitive diagnosis based on all available evidence.",6568.87,288,181,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:10:18.916708,,"Caregivers and teachers are often the first to recognize ASD symptoms in older children and adolescents. The school’s special education team may perform an initial evaluation and then recommend that a child receive additional evaluation from their primary health care provider or a health care provider who specializes in ASD. A child’s caregivers may talk with these health care providers about the child’s social difficulties, including problems with subtle communication. These subtle communication differences may include problems understanding tone of voice, facial expressions, or body language. Older children and adolescents may have trouble understanding figures of speech, humor, or sarcasm. They also may have challenges forming friendships with peers. It is also important for the health care provider to learn about the child’s strengths so they can tailor their recommendations for services and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8579957485198975,0.18050541516245483
P018,diagnosis_boundary,How is ASD diagnosed in adults?,mistral-7b,zero_shot,"Autism Spectrum Disorder (ASD) is typically diagnosed in children at a young age, usually before the age of 5. However, it's possible for an adult to be diagnosed with ASD if they exhibit symptoms and behaviors associated with the disorder. The process for diagnosing ASD in adults involves a comprehensive evaluation by a team of professionals, including psychologists, psychiatrists, neurologists, and other specialists. This evaluation typically includes observing the individual's behavior, interviewing family members and friends, reviewing medical history, and administering various tests and assessments. While there isn't a specific test that can confirm a diagnosis of ASD in adults, these evaluations can help identify individuals who may have ASD and provide guidance on appropriate treatment options.",5900.75,283,163,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:10:24.819140,,"Diagnosing ASD in adults is often more difficult than diagnosing ASD in children. In adults, some ASD symptoms can overlap with symptoms of mental disorders such as an anxiety disorder or attention-deficit/hyperactivity disorder (ADHD). Adults who have questions about whether they may be on the autism spectrum should talk with a health care provider and ask for a referral for an ASD evaluation. Although evaluation for ASD in adults is still being refined, adults can be referred to a neuropsychologist, psychologist, or psychiatrist who has experience with ASD. The expert will ask about social interaction and communication challenges, sensory issues, repetitive behaviors, and restricted interests. The evaluation may also include a conversation with caregivers and family members to learn about the person’s early developmental history, which can help ensure an accurate diagnosis. Obtaining a correct diagnosis of ASD as an adult can help people understand past challenges, identify personal strengths, and find the right kind of help. Studies are underway to determine the types of services and supports that are most helpful for autistic transition-age youth and adults.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8816285729408264,0.2251655629139073
P019,treatment_support,What treatments and services are available for ASD?,mistral-7b,zero_shot,"There are many different treatments and services available for Autism Spectrum Disorder (ASD). Some common ones include:

1. Behavioral therapy: This type of therapy helps children learn how to interact with others and manage their behaviors. It can be done one-on-one or in groups.
2. Speech therapy: This type of therapist works on improving communication skills, including speaking, listening, and understanding social cues.
3. Occupational therapy: This type of occupational therapist helps children develop fine motor skills, hand-eye coordination, and independence in daily activities like dressing and feeding themselves.
4. Cognitive behavioral therapy (CBT): This type of therapy helps individuals with ASD learn coping strategies to deal with anxiety, depression, and other mental health issues.
5. Social skills training: This type of therapy teaches individuals with ASD how to interact appropriately with others and navigate social situations.
6. Medication: In some cases, medication may be prescribed to help manage symptoms such as anxiety or hyperactivity. However, this is typically used in conjunction with other therapies.
7. Educational support: Children with ASD often benefit from specialized education programs that cater to their unique needs. These programs can help improve academic performance and social skills.
8. Support groups: Joining a support group can provide parents and caregivers with a sense of community and understanding. They can also connect with other families who have similar experiences.
9. Assistive technology: There are many assistive technologies available that can help individuals with ASD communicate, learn, and engage in daily activities more easily. Examples include speech-generating devices and apps that help with organization and time management.",12998.33,285,362,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,0.9805,2,0.0385,0,2026-07-23T01:10:37.819372,,"Interventions, services, and supports for ASD are most effective when they begin as soon as possible after diagnosis. Receiving appropriate care and services can help address a person’s specific needs and challenges while also helping them learn new skills and build on their strengths. People with ASD have a wide range of issues and needs, which means there is no single best approach. Working closely with health care and service providers is an important part of finding the right combination of interventions, services, and supports.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8466851115226746,0.11428571428571428
P020,next_steps_referral,Where can I learn more about ASD?,mistral-7b,zero_shot,"There are many resources available online where you can learn more about Autism Spectrum Disorder (ASD). Here are some suggestions:

1. The Centers for Disease Control and Prevention (CDC) website provides comprehensive information on ASD, including symptoms, causes, diagnosis, and treatment options. You can find this information at <https://www.cdc.gov/ncbi/disorders/asd/>.
2. The Autism Society is a national organization dedicated to supporting individuals with ASD and their families. They offer a variety of resources, including articles, videos, and support groups. You can find more information at <https://AutismSociety.org>.
3. The American Academy of Pediatrics (AAP) also provides information on ASD, as well as guidance for parents and caregivers. You can find this at <https://healthychildren.org/en/topics/conditions/developmental/autism-spectrum-disorder>.
4. Finally, there are many books available on the topic of ASD that can be helpful for parents and caregiving family members. Some popular titles include ""The Complete Guide to Asperger's Syndrome"" by Tony Attwood, ""The Autistic Child: A Parent's Survival Guide"" by Wendy Ross, and ""Mind Blindness: An Ode to the Human Brain"" by Oliver Sacks.",11127.33,284,307,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,0.9939,1,0.0,0,2026-07-23T01:10:48.948643,,"For more information about ASD, visit: Centers for Disease Control and Prevention; Eunice Kennedy Shriver National Institute of Child Health and Human Development; Interagency Autism Coordinating Committee; National Institute on Deafness and Other Communication Disorders.",https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,0.8163112998008728,0.13513513513513511
P021,general_autism_knowledge,About Autism,mistral-7b,zero_shot,"Autism is a neurodevelopmental disorder that affects communication, social interaction, and behavior. It is typically diagnosed in early childhood, and it is estimated that 1 in 54 children in the United States have autism. There is currently no cure for autism, but there are many treatments available to help individuals with autism develop their skills and reach their full potential.",2932.75,278,78,NICHD About Autism,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:10:51.883036,,"Autism spectrum disorder (ASD) is a complex neurological and developmental disorder that begins early in life and affects how a person acts and interacts with others, communicates, and learns. ASD affects the structure and function of the brain and nervous system. Because it affects development, ASD is called a developmental disorder. ASD can last throughout a person's life. People with this disorder have problems with communication and interaction with other people, and restricted interests and repetitive behaviors. Different people with autism can have different symptoms. For this reason, autism is known as a spectrum disorder—which means that there is a range of similar features in different people with the disorder.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo,0.8786282539367676,0.19767441860465113
P022,general_autism_knowledge,What causes autism?,mistral-7b,zero_shot,"The exact cause of autism is unknown, but it's believed to be related to genetic factors and possibly environmental influences. Some research suggests that certain genes might increase the likelihood of developing autism, while others might protect against it. Additionally, there are theories about potential triggers during pregnancy or early childhood that could contribute to the development of autism. However, more research is needed to fully understand the underlying causes.",3115.53,280,85,NICHD What causes autism?,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:10:55.000008,,"Scientists don't know exactly what causes autism spectrum disorder (ASD). Autism was first described in the 1940s, but very little was known about it until the last few decades. Even today, there is a great deal that we don't know about autism. Because the disorder is so complex and no two people with autism are exactly alike, there are probably many causes for autism. It is also likely that there is not a single cause for autism, but rather that it results from a combination of causes.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo/causes,0.8743926286697388,0.15
P023,screening_item_clarification,What are the symptoms of autism?,mistral-7b,zero_shot,"Autism is a neurodevelopmental disorder characterized by difficulties in social interaction, communication, and repetitive behaviors. Some common symptoms of autism include:

* Difficulty understanding and using spoken language
* Struggling to make friends and form relationships
* Obsessive interests or behaviors
* Sensory sensitivities (such as being easily overwhelmed by loud noises or bright lights)
* Difficulties with transitions and changes in routine
* Repetitive speech or phrases
* Lack of eye contact
* Trouble understanding social cues and body language
* Difficulty with empathy and understanding others' emotions

It's important to note that these symptoms can vary widely among individuals on the autism spectrum, and some people with autism may not exhibit all of these characteristics.",6305.75,283,173,NICHD What are the symptoms of autism?,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:11:01.307375,,"The symptoms of one person with autism can be very different from the symptoms of another person with autism. Health care providers think of autism as a spectrum disorder—which means that there is a range of similar features in different people with the disorder. One person with autism may have mild symptoms, while another may have more serious symptoms, but they both have autism spectrum disorder (ASD). Despite the range of possible symptoms, there are certain actions and behaviors that are common in ASD and could signal that a child is on the autism spectrum. Parents and caregivers who notice these ""red flags"" should speak to their child's health care provider about autism and screening the child for ASD. In general, the main signs and symptoms of ASD relate to communication and interactions with other people, and routines or repetitive behaviors, sometimes called stereotyped behaviors.",https://www.nichd.nih.gov/health/topics/autism/conditioninfo/symptoms,0.8388292193412781,0.14062499999999997
