prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error
P011,next_steps_referral,Should I have my child tested for a mitochondrial disease?,llama3-8b,zero_shot,"I'm happy to help you explore this further! However, I want to clarify that I'm not a doctor, and it's best to discuss specific questions like this with a qualified healthcare provider.

That being said, if you're considering testing for a mitochondrial disease, I'd recommend speaking with your child's pediatrician or a genetic counselor. They'll assess your family history, gather more information about your concerns, and determine the most appropriate course of action.

Mitochondrial diseases are complex conditions that affect the energy-producing structures within cells. While there isn't a single test for these disorders, a comprehensive evaluation typically involves a combination of:

1. Medical history and physical examination
2. Blood tests to evaluate enzyme levels and other biomarkers
3. Genetic testing, which may involve DNA sequencing or panel testing
4. Imaging studies, such as MRI or ultrasound, to rule out other potential causes of symptoms

If you're concerned about your child's overall health or suspect they might have a mitochondrial disorder, schedule an appointment with your child's healthcare provider to discuss your worries and get personalized guidance.

In the meantime, keep in mind that many conditions can mimic the symptoms of mitochondrial disease. It's essential to work closely with a healthcare expert to identify the underlying cause of any concerning signs or symptoms.

Would you like me to help you find resources or support groups related to mitochondrial disease or general child health?",11739.74,1169,281,CDC Frequently Asked Questions about Autism Spectrum Disorder,verbatim_source_answer,1,mchat_faq_c1|mchat_faq_c0|nz_autism_guideline_summary_c51|nz_autism_guideline_summary_c99|nice_cg128_recommendations_c4,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|NICE CG128 Recognition Referral and Diagnosis Recommendations,1.7,1.0,1,0.0,0,2026-07-23T01:50:10.637352,
P012,general_autism_knowledge,What is autism spectrum disorder?,llama3-8b,zero_shot,"Autism spectrum disorder, often shortened to ASD, is a neurological and developmental condition that affects how people interact, communicate, learn, or behave. It's characterized by difficulties with social interactions, communication, and restricted or repetitive behaviors. People with ASD might have trouble understanding social cues, initiating or maintaining conversations, or developing relationships. They might also exhibit strong interests in specific topics or activities and struggle with changes in routine or unexpected events.

The term ""spectrum"" indicates that this condition exists across a wide range of severity levels, from mild to severe. Each individual with ASD experiences unique challenges and strengths, which can impact daily functioning, learning, and independence.

It's essential to note that ASD is typically identified during early childhood, although it can sometimes go undiagnosed until later in life. Early detection and intervention can significantly benefit individuals with ASD, helping them develop skills and adapt to various situations.

If you're concerned about your child's development, I strongly advise speaking with a healthcare provider or a specialist for personalized advice and potential further evaluation.",8978.56,1190,210,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c0|who_qa_c0|nichd_symptoms_c0|nice_cg128_overview_c0|nz_autism_guideline_summary_c115,NIMH Autism Spectrum Disorder|WHO Autism Questions and Answers|NICHD What are the symptoms of autism?|NICE CG128 Autism Spectrum Disorder in Under 19s Overview|Aotearoa New Zealand Autism Guideline Summary,1.78,1.0,1,0.0,0,2026-07-23T01:50:19.622953,
P013,general_autism_knowledge,What causes ASD?,llama3-8b,zero_shot,"We still don't fully understand what causes Autism Spectrum Disorder (ASD). Research suggests that a combination of genetic and environmental factors may play a role in how a person develops and grows, leading to ASD.

Some factors that have been linked to an increased chance of developing ASD include:

* Family history: If you have a relative with ASD, especially a close one like a brother or sister, you're at higher risk.
* Older parents: When parents are older when they have children, this could potentially increase the risk.
* Certain genetic conditions, such as Down syndrome or Fragle X syndrome, which can sometimes come with a higher risk of ASD.
* Low birth weight: Babies born weighing much lower than average might be at greater risk.

However, it's essential to note that just because you have one or more of these factors doesn't mean your child will definitely develop ASD. Many people grow up without being affected.

The exact reasons behind ASD are still being studied, and scientists believe that multiple factors work together during early brain development to influence the chances of developing ASD.",9329.43,1124,215,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c6|nichd_causes_c0|nimh_asd_c5|nichd_causes_c4|who_qa_c4,NIMH Autism Spectrum Disorder|NICHD What causes autism?|WHO Autism Questions and Answers,1.65,1.0,1,0.0,0,2026-07-23T01:50:28.958893,
P014,diagnosis_boundary,How is ASD diagnosed?,llama3-8b,zero_shot,"According to the National Institute of Mental Health (NIMH), ASD is typically diagnosed through a comprehensive evaluation of a person's behavior and development. 

Healthcare providers usually make a reliable diagnosis by around the age of 2, emphasizing the importance of seeking an evaluation as soon as concerns arise.",2774.36,1089,60,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c6|nimh_asd_c0|nichd_treatments_c0|nichd_about_c2|nichd_about_c0,NIMH Autism Spectrum Disorder|NICHD What are the treatments for autism?|NICHD About Autism,1.65,1.0,1,0.0,0,2026-07-23T01:50:31.739259,
P015,screening_referral,What happens during general developmental screening during well-child checkups?,llama3-8b,zero_shot,"During general developmental screening during well-checks, a doctor or healthcare provider will typically:

* Ask questions about the child's behaviors and development
* Evaluate the child's responses along with information from screening tools like the M-CHAT-R/F or Q-CHAT-10
* Monitor the child's developmental milestones, which are expected achievements at certain ages, such as sitting up, crawling, walking, talking, etc.

This is done to identify potential developmental delays or concerns, including autism spectrum disorder (ASD). The goal is to catch any issues early, so interventions and support can begin as soon as possible.

It's essential to note that every child develops at their own pace, and some might need a little extra time to master certain skills. However, if there are significant delays or red flags, the healthcare provider may recommend further evaluation or testing to determine the cause of the delay.

Remember, regular well-checks are crucial for monitoring a child's growth and development. If you're concerned about your child's development, don't hesitate to discuss your worries with your child's healthcare provider.",9282.35,1130,219,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c7|nimh_asd_c8|mchat_faq_c6|nz_autism_guideline_summary_c45|nz_autism_guideline_summary_c46,NIMH Autism Spectrum Disorder|M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary,1.68,1.0,1,0.0,0,2026-07-23T01:50:41.027841,
P016,diagnosis_boundary,What happens during an additional diagnostic evaluation?,llama3-8b,zero_shot,"During an additional diagnostic evaluation, a team of healthcare professionals with expertise in assessing and diagnosing Autism Spectrum Disorder (ASD) will work together to gather more information about your child's development, behavior, and overall well-being. 

This team might include:

* Child neurologists
* Developmental-behavioral pediatricians
* Speech-language pathologists
* Child psychologists
* Psychiatrists
* Educational specialists
* Occupational therapists

The diagnostic evaluation typically involves several steps:

1. **Medical and neurological examination**: A thorough physical checkup to rule out any underlying medical conditions that could contribute to symptoms similar to ASD.
2. **Assessment of cognitive abilities**: Evaluating your child's problem-solving skills, memory, attention, and processing speed.
3. **Speech and language assessment**: Examining your child's communication skills, including verbal and non-verbal abilities.
4. **Behavior observation**: Observing how your child interacts with others, plays, and responds to different situations.
5. **Interviews with caregivers**: Discussing your child's behavior, development, and any concerns you've noticed.
6. **Evaluation of daily living skills**: Assessing your child's ability to perform everyday tasks like feeding themselves, using the bathroom, dressing, and managing personal hygiene.
7. **Family history review**: Gathering information about your family's medical and psychological history to identify potential genetic or environmental factors that might contribute to ASD.

These evaluations aim to provide a comprehensive understanding of your child's strengths, weaknesses, and areas where they need support. Based on the results, the team will discuss their findings with you and develop a plan to address any identified needs, which may involve early interventions, therapy, education, or other supportive services.",14827.6,1194,349,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c9|nimh_asd_c10|mchat_scoring_c2|instrument_reference_c4|nz_autism_guideline_summary_c34,NIMH Autism Spectrum Disorder|Scoring M-CHAT-R/F|Screening Instrument Quick Reference|Aotearoa New Zealand Autism Guideline Summary,1.63,1.0,1,0.0,0,2026-07-23T01:50:55.862173,
P017,diagnosis_boundary,How is ASD diagnosed in older children and adolescents?,llama3-8b,zero_shot,"According to the National Institute of Mental Health (NIMH) Autism Spectrum Disorder resource:

In older children and adolescents, caregivers and teachers are often the ones to notice signs of potential issues. They might bring concerns to the attention of the school's special education team. 

The special education team typically performs an initial evaluation and recommends that the child receives a more thorough evaluation from either their primary healthcare provider or a specialist in Autism Spectrum Disorders. 

It's essential for caregivers to discuss their observations and concerns with these healthcare providers to determine the best course of action for their child.",5065.45,1119,115,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c11|nimh_asd_c6|nz_autism_guideline_summary_c85|nz_autism_guideline_summary_c63|nichd_early_intervention_c0,NIMH Autism Spectrum Disorder|Aotearoa New Zealand Autism Guideline Summary|NICHD Early Intervention for Autism,1.76,1.0,1,0.0,0,2026-07-23T01:51:00.934342,
P018,diagnosis_boundary,How is ASD diagnosed in adults?,llama3-8b,zero_shot,"According to the National Institute of Mental Health (NIMH), diagnosing Autism Spectrum Disorder (ASD) in adults is often more challenging than in children because adult symptoms can overlap with those of other mental health conditions like anxiety disorders or Attention Deficit Hyperactivity Disorder (ADHD).

For adults who suspect they might be on the autism spectrum, it's recommended to speak with a healthcare provider and request a referral for an ASD Evaluation. A specialist, typically a neuropsychologist, Psychologist, or Psychiatrist experienced in ASD, would assess:

* Challenges with social interactions and communication
* Sensory issues
* Repetitive behaviors
* Restricted interests

The evaluation aims to identify patterns and characteristics specific to ASD, helping determine if further investigation is needed. Keep in mind that while research continues to evolve, seeking a professional evaluation is essential for accurate assessment and tailored support.",7510.31,1095,176,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c6|nimh_asd_c13|nichd_early_intervention_c0|nice_cg128_overview_c1|nichd_treatments_c0,NIMH Autism Spectrum Disorder|NICHD Early Intervention for Autism|NICE CG128 Autism Spectrum Disorder in Under 19s Overview|NICHD What are the treatments for autism?,1.84,1.0,1,0.0,0,2026-07-23T01:51:08.451326,
P019,treatment_support,What treatments and services are available for ASD?,llama3-8b,zero_shot,"According to the National Institute of Mental Health (NIMH), various treatments and services are available to support individuals with Autism Spectrum Disorder (ASD). While every individual with ASD is unique, having different needs and challenges, receiving proper care and services from experienced professionals can significantly improve their quality of life.

These services often involve working closely with:

* Neuropsychologists, psychologists, or psychiatrists specializing in ASD
* Healthcare providers who offer a comprehensive evaluation to assess social interaction and communication challenges, sensory issues, and repetitive behaviors
* Caregivers and family members to gather information about the individual's early development and history

Effective interventions and services typically start as soon as possible after a diagnosis and focus on addressing the individual's specific needs and challenges. This might include:

* Behavioral therapies, such as Applied Behavior Analysis (ABA)
* Speech therapy to enhance communication skills
* Occupational therapy to manage sensory issues and daily living tasks
* Educational programs tailored to meet the individual's learning style and abilities
* Support groups and counseling to promote emotional well-being and self-esteem
* Job training and employment assistance for adults with ASD

It's essential to note that each person with ASD requires a personalized plan, taking into account their unique strengths, weaknesses, and goals. By collaborating with healthcare and service providers, families can find the right combination of interventions and services to support their loved one's growth and independence.

If you're seeking more information or would like to discuss potential options for yourself or a loved one, please consult with a qualified healthcare professional or visit reputable resources like the Centers for Disease Control and Prevention (CDC) or the Autistic Self Advocacy Network (ASAN).

Remember, it's crucial to work closely with experts to create a customized plan that addresses the individual's distinct needs and promotes optimal outcomes.",15141.04,1129,361,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c15|nimh_asd_c14|mchat_faq_c3|mchat_faq_c8|nichd_symptoms_c1,NIMH Autism Spectrum Disorder|M-CHAT Parent and Professional FAQ|NICHD What are the symptoms of autism?,1.73,1.0,1,0.0,0,2026-07-23T01:51:23.599137,
P020,next_steps_referral,Where can I learn more about ASD?,llama3-8b,zero_shot,"There are several reliable sources where you can find accurate and up-to-date information about Autism Spectrum Disorder (ASD).

Some recommended places to start include:

* The Centers for Disease Control and Protection (CDC)
* The Eunice Kennedy Shiver National Institute of Child Health & Human Development (NICHD)
* The Interagency Autism Coordinative Committee (IACC)

These organizations offer valuable resources, information, and guidance on understanding ASD, its signs and symptoms, and how to access local resources and support groups.

Additionally, you can reach out to local healthcare professionals, schools, community centers, or autism advocacy groups in your area for more information and support. They can connect you with special programs, services, and experts who can provide personalized advice and assistance.

Remember, seeking information and support from reputable sources will help you make informed decisions and ensure you receive the best possible care for yourself or your loved ones.",7821.34,1052,183,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,1,nimh_asd_c19|nimh_asd_c18|nichd_early_intervention_c3|nichd_about_c4|nichd_treatments_c1,NIMH Autism Spectrum Disorder|NICHD Early Intervention for Autism|NICHD About Autism|NICHD What are the treatments for autism?,1.71,1.0,1,0.0,0,2026-07-23T01:51:31.427005,
P021,general_autism_knowledge,About Autism,llama3-8b,zero_shot,"Autism, also known as Autism Spectrum Disorder (ASD), is a neurological difference that affects communication, social interaction, and behavior. Every individual with autism is unique, and while some may experience significant challenges, others may adapt and thrive in various environments.

Research suggests that genetics play a crucial role in the development of autism, although the exact causes are still not fully understood. Factors like family history, prenatal and perinatal conditions, and environmental influences may contribute to the likelihood of developing autism.

Early identification and intervention can significantly improve outcomes for individuals with autism. This is where screenings come into play. The Q-CHAT-10 (Quantum Checklist for Early Autism Triage) and M-CHAT-R/ F (Modified Checklist for Autism in Toddlers - Revised/Form E) are two commonly used screening tools designed to identify potential indicators of autism in early childhood.

These screenings assess a range of behaviors and characteristics, including:

* Social interactions and relationships
* Communication styles and patterns
* Play and imaginative activities
* Sensory sensitivities and responses

The purpose of these screenings is not to make a definitive diagnosis but to raise awareness among caregivers and healthcare professionals about potential areas of concern. If a screening indicates a higher-than-average risk, it's essential to consult with a qualified professional for further evaluation and guidance.

Keep in mind that every child develops at their own pace, and some may exhibit traits that resemble those seen in autism but are actually part of typical development. Conversely, some children with autism may not display obvious signs until later in life.

If you're concerned about your child's development or have questions about their behavior, it's always best to discuss your observations with your pediatrician or a qualified healthcare provider. They'll work with you to determine the best course of action and ensure your child receives the necessary support.

Would you like to know more about the Q-CHAT- 10 or M-CHAT-R/F screenings specifically? Or perhaps you'd like to explore resources for supporting children with autism?",17004.22,1157,404,NICHD About Autism,verbatim_source_section_answer,1,nice_cg128_recommendations_c20|nz_autism_guideline_summary_c12|nz_autism_guideline_summary_c8|nichd_causes_c0|nice_cg128_recommendations_c19,NICE CG128 Recognition Referral and Diagnosis Recommendations|Aotearoa New Zealand Autism Guideline Summary|NICHD What causes autism?,1.72,1.0,1,0.0,0,2026-07-23T01:51:48.438141,
P022,general_autism_knowledge,What causes autism?,llama3-8b,zero_shot,"We still don't fully understand what causes autism, but research suggests that it's likely due to a combination of genetic and environmental factors affecting how our brains develop. 

Genetic factors seem to play a significant role, especially since some families have a higher chance of having another family member with autism. Additionally, scientists think that certain environmental factors, like being exposed to specific toxins or having a low birth weight, could potentially increase the chances of developing autism.

It's essential to note that every individual with autism is unique, and there isn't one single cause. Research continues to explore the complexities of this condition, and while we've made progress, much remains unknown.

If you're concerned about your child's development, I strongly advise seeking advice from a healthcare professional. They'll assess your child's overall health and provide personalized guidance based on their findings.",7267.76,1124,170,NICHD What causes autism?,verbatim_source_section_answer,1,nichd_causes_c0|who_qa_c4|nichd_causes_c4|nimh_asd_c6|nimh_asd_c5,NICHD What causes autism?|WHO Autism Questions and Answers|NIMH Autism Spectrum Disorder,1.7,1.0,1,0.0,0,2026-07-23T01:51:55.712402,
