prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error
P011,next_steps_referral,Should I have my child tested for a mitochondrial disease?,llama3-8b,zero_shot,"I'm happy to help you explore this further! Mitochondrial diseases are a group of disorders caused by problems with the mitochondria, which are like the energy-producing factories within our cells. They're usually inherited from one's parents.

If you've noticed some unusual signs or symptoms in your child, it's great that you're considering getting them checked. However, before we dive into testing, let me clarify something important:

Mitochondrial diseases often present differently in different people, so there isn't a single symptom that stands out as a definitive indicator. Some common signs might include muscle weakness, fatigue, poor growth, developmental delays, seizures, or vision and hearing issues. 

To determine if your child should be tested for a mitochondrial disease, consider speaking with your pediatrician about your concerns. They'll assess your child's overall health and development, looking for potential red flags that could indicate a need for more specialized evaluation.

In many cases, genetic testing is used to identify specific mutations associated with mitochondrial diseases. This involves taking a blood sample (usually from the baby) or cheek swab from an older child. The test looks at the DNA in the mitochondria to see if there are any abnormalities.

However, keep in mind that even if your child tests positive for a mutation linked to a mitochondrial disease, they still require a comprehensive evaluation by a specialist to confirm the presence of the disorder. A healthcare provider will look at all aspects of your child's health, including their physical exam, lab results, and family history, to make an accurate diagnosis.

Before pursuing genetic testing, discuss your concerns with your pediatrician. They can guide you through the process and ensure that any necessary evaluations take place. It's essential to remember that only a qualified healthcare professional can accurately diagnose a mitochondrial disease.

Would you like to talk more about your child's specific situation or schedule an appointment with your pediatrician to discuss your concerns?",15399.0,275,384,CDC Frequently Asked Questions about Autism Spectrum Disorder,verbatim_source_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:21:35.101362,
P012,general_autism_knowledge,What is autism spectrum disorder?,llama3-8b,zero_shot,"Autism Spectrum Disorder (ASD) is a neurological difference that affects how people communicate, interact with others, and experience the world around them. It's called a ""spectrum"" because it affects each person differently, and there's a wide range of symptoms and severity levels.

Imagine having your own unique way of seeing, hearing, feeling, and understanding things – like wearing glasses that change how you see the world. That's kind of what happens with ASD. Some people might have mild differences, while others might need more support.

Children with ASD often have trouble:

* Understanding social cues, like facial expressions and tone of voice
* Communicating effectively through words, gestures, or eye contact
* Responding to changes in routine or unexpected events
* Interacting with peers and making friends
* Regulating their emotions and managing stress

But every individual with ASD is unique, just like everyone else! They bring their own strengths, talents, and interests to the table.

It's essential to remember that ASD is not caused by poor parenting, vaccines, or anything else. Research suggests that genetics play a significant role, along with environmental factors.

If you're concerned about your child's development, don't hesitate to reach out to your pediatrician or a healthcare provider. They'll guide you on the best steps forward!

Now, I'd love to discuss some popular screening tools used to identify potential signs of ASD. Would you like me to tell you more about the Q-CHAT-20 or the M-CHAT-R/F?",12601.94,270,308,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:21:47.705709,
P013,general_autism_knowledge,What causes ASD?,llama3-8b,zero_shot,"There's still much we don't know about what exactly causes Autism Spectrum Disorder (ASD). However, research suggests it's likely due to a combination of genetic and environmental factors.

Genetic Factors:

* Many children with ASD have a family history of autism or related conditions like ADHD or intellectual disability.
* Some people carry specific genetic mutations or variations that increase their chances of having a child with ASD.
* Identical twins are more likely to both have ASD than fraternal twins or siblings.

Environmental Factors:

* Research suggests that certain prenatal exposures might contribute to an increased risk of ASD, such as:
	+ Maternal infection during pregnancy
	+ Advanced parental age
	+ Prenatal exposure to air pollution
	+ Exposure to pesticides or heavy metals

However, it's essential to remember that most children develop typically, even with these potential risks present.

It's also worth noting that there isn't one single cause of ASD; rather, it's thought to be the result of multiple interacting factors unique to each individual.

If you're concerned about your child's development, I strongly advise seeking advice from a healthcare professional. They'll assess your child's overall health and growth milestones to identify any areas where they might need extra support.

Would you like me to explain how the Q-CHAT-8 or M-CHAT-R/F screenings work?",11013.1,268,271,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:21:58.721070,
P014,diagnosis_boundary,How is ASD diagnosed?,llama3-8b,zero_shot,"Diagnosing Autism Spectrum Disorder (ASD) involves a comprehensive evaluation by a trained healthcare professional, typically a pediatrician, psychologist, psychiatrist, or neurologist. This process usually includes:

1. **Medical History**: The doctor will ask about your child's development history, including milestones like sitting, walking, talking, and social interactions.
2. **Developmental Assessment**: A thorough examination of your child's cognitive, emotional, and behavioral abilities, often using standardized tests and questionnaires.
3. **Behavioral Observations**: Trained professionals observe how your child interacts with others, plays, and responds to different situations.
4. **Physical Examination**: A physical checkup to rule out any underlying medical conditions that might be contributing to symptoms.
5. **Diagnostic Criteria**: The healthcare team uses established criteria from organizations like the American Psychiatric Association (DSM-5) or the World Health Organization (ICD-11) to assess whether your child meets the diagnostic criteria for ASD.

A diagnosis of ASD is made based on the presence of difficulties in three main areas:

* Social Communication: Challenges with verbal and non-verbal communication, such as understanding tone of voice, facial expressions, and body language.
* Restricted Interests: Repetitive behaviors, interests, or activities that are intense or all-consuming.
* Patterns of Behavior: Differences in play, interaction, or behavior that impact daily life.

Only a qualified healthcare professional can make an official diagnosis after evaluating these factors. They'll consider multiple sources of information, including:

* Parent reports
* Teacher observations
* Clinical evaluations
* Standardized assessments

If you're concerned about your child's development, it's essential to consult with your primary care physician or a specialist who can guide you through this process.",14247.73,269,356,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:22:12.971226,
P015,screening_referral,What happens during general developmental screening during well-child checkups?,llama3-8b,zero_shot,"During regular well-child checkups, your pediatrician will typically perform a series of checks to ensure your child's development is on track. These screenings usually include:

1. **Physical examination**: The doctor will assess your child's growth, weight, height, and overall health.
2. **Developmental milestones review**: They'll ask about your child's progress in areas like:
	* Rolling over, sitting up, crawling, walking, and talking.
	* Social interactions (e.g., smiling, laughing, playing with others).
	* Emotional regulation (e.g., managing feelings, responding to emotions).
	* Communication skills (e.g., babbling, pointing, understanding simple instructions).

These conversations often involve questions from the American Academy of Pediatrics' (AAP) recommended questionnaires, which help identify potential concerns.

Some common screening tools used during these visits might be:

* The Modified Checklist for Autism in Toddlers (M-CHAT)
* The Questionnaire on EArly Childhood Autism Traits - 10 items (Q-CHAT-10)

Keep in mind, these screenings aren't designed to diagnose conditions like autism. Instead, they're meant to flag potential issues so your pediatrician can closely monitor your child's development and refer you to specialists if needed.

If there are concerns raised during these screenings, your pediatrician will discuss the results with you and outline the best course of action. This might include scheduling additional appointments or referrals to specialists for further evaluation.

Remember, early detection and intervention can make a big difference in supporting children's development. If you have any questions or concerns, don't hesitate to speak with your pediatrician!",13279.69,276,330,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:22:26.253269,
P016,diagnosis_boundary,What happens during an additional diagnostic evaluation?,llama3-8b,zero_shot,"If your child's screening results show a higher-than-average risk of autism, it's essential to have a more comprehensive evaluation by a qualified professional. This process is called a diagnostic evaluation.

A diagnostic evaluation typically involves several steps:

1. **Comprehensive Clinical Interview**: A trained professional will ask questions about your child's behavior, development, and health history. They'll want to know about your concerns, observations, and experiences with your child.
2. **Developmental History**: The evaluator will review your child's developmental milestones, such as sitting, walking, talking, and social interactions. This helps identify potential delays or differences.
3. **Behavioral Observations**: Trained professionals might observe your child's behavior, play, and interactions with others. This could be done through direct observation or reviewing videos of your child's behaviors at home or school.
4. **Assessment Tools**: Additional standardized tests and assessments might be used to evaluate various aspects of your child's cognitive, communication, and social skills. These tools are designed to assess specific areas like attention, memory, problem-solving, and social interaction.
5. **Medical Evaluation**: A pediatrician or healthcare provider will examine your child to rule out any underlying medical conditions that might contribute to symptoms similar to those seen in autism.

The goal of this evaluation is to gather detailed information about your child's strengths, challenges, and needs. Based on these findings, the professional will determine the best course of action to support your child's growth and development.

Keep in mind that a diagnostic evaluation is not just about confirming or ruling out autism; it's also about identifying strategies to support your child's unique needs and abilities.",13479.33,272,334,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,0.9961,1,0.0,0,2026-07-23T01:22:39.734847,
P017,diagnosis_boundary,How is ASD diagnosed in older children and adolescents?,llama3-8b,zero_shot,"Diagnosing Autism Spectrum Disorder (ASD) in older children and adolescents involves a comprehensive evaluation by a trained professional, usually a psychologist, psychiatrist, or neurologist. This process typically includes:

1. **Comprehensive Clinical Evaluation**: A thorough interview with the individual, parents, or guardians to gather detailed information about their developmental history, behavior, social interactions, communication patterns, and any challenges they face.
2. **Behavioral Observations**: The evaluator observes the individual's behavior, paying attention to how they interact with others, communicate, and engage in daily activities.
3. **Developmental History Review**: A review of the individual's early development, including milestones like speech, social skills, and cognitive abilities.
4. **Psychological Assessments**: Standardized tests and assessments, such as intelligence quotient (IQ) tests, behavioral rating scales, and adaptive functioning measures, help identify strengths and weaknesses.
5. **Medical Examination**: A physical examination by a pediatrician or primary care physician to rule out underlying medical conditions that might be contributing to symptoms.

Some common assessments used in diagnosing ASD in older children and adolescents include:

* ADOS (Autism Diagnostic Observation Schedule)
* CARS (Childhood Autism Rating Scale)
* SCQ (Social Communication Questionnaire)
* Vineland Adaptive Behavior Scales
* Wechsler Intelligence Scale for Children (WISC)

The American Academy of Pediatrics recommends that all children receive an ASD screening at ages 18 months, 24 months, 30 months, 36 months, 48 months, and 60 months. For those who screen positive, further evaluation should occur between 12 and 18 years old.

If your child screens positive on one of these evaluations, it does not confirm a diagnosis of ASD. Instead, it indicates a need for more in-depth evaluation by a qualified professional. They will assess your child's unique needs and develop a plan tailored to support their growth and development.

Please note that I'm here to guide you through the process, but only a qualified professional can make a definitive diagnosis. Would you like me to explain anything else about this process?",17356.82,274,428,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,0.9937,2,0.0314,0,2026-07-23T01:22:57.094192,
P018,diagnosis_boundary,How is ASD diagnosed in adults?,llama3-8b,zero_shot,"Diagnosing Autism Spectrum Disorder (ASD) in adults involves a comprehensive evaluation by a trained professional, typically a psychologist, psychiatrist, or neurologist. The process usually includes:

1. **Clinical Evaluation**: A thorough interview with the individual to discuss their symptoms, behavior patterns, and life experiences. This helps identify potential signs of ASD, such as difficulties with social interactions, communication challenges, and repetitive behaviors.
2. **Medical History Review**: A review of the person's medical history, including any previous diagnoses, medications, and significant life events.
3. **Psychological Assessments**: Standardized tests and questionnaires, like the Autism Quotient (AQ) test or the Ritvo-Folstein scale, which assess various aspects of cognitive and behavioral functioning.
4. **Behavioral Observations**: Direct observation of the adult's behavior, either through interviews or home visits, to gather more detailed information about their daily habits, relationships, and coping mechanisms.
5. **Comprehensive Diagnostic Interview**: An extensive conversation with the individual to explore their thoughts, feelings, and behaviors in depth. This might involve discussing their childhood development, educational history, work experience, and personal relationships.
6. **Physical Examination**: A physical examination to rule out underlying medical conditions that could be contributing to symptoms similar to those associated with ASD.

After gathering this information, a healthcare provider will use it to determine if an adult meets the criteria outlined in the Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition (DSM-5). They consider factors such as:

* Social interaction difficulties
* Communication challenges
* Repetitive behaviors or interests
* Sensory sensitivities
* Developmental delays or differences

If the results indicate that an adult meets these criteria, they receive a diagnosis of Autism Spectrum Disorder. However, keep in mind that only a qualified professional can make a definitive diagnosis.

It's essential to note that diagnosing ASD in adulthood often requires a multidisciplinary approach, involving professionals from different fields, such as psychology, psychiatry, occupational therapy, and sometimes speech-language pathology.",16807.14,271,418,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,0.9967,1,0.0,0,2026-07-23T01:23:13.904139,
P019,treatment_support,What treatments and services are available for ASD?,llama3-8b,zero_shot,"There are many effective treatments and services available for children and adults on the Autism Spectrum Disorder (ASD) spectrum. These include:

**For Children:**

1. **Applied Behavior Analysis (ABA)**: A type of therapy that focuses on breaking down behaviors into smaller parts and teaching new skills through positive reinforcement.
2. **Occupational Therapy**: Helps children develop daily living skills, like dressing, feeding, and social interactions.
3. **Speech Therapy**: Targets communication development, including verbal and non-verbal skills.
4. **Physical Therapy**: Enhances gross motor skills, balance, and coordination.
5. **Play Therapy**: Uses play-based activities to promote emotional regulation, social skills, and cognitive development.
6. **Special Education Services**: Provides individualized instruction and support within public schools or specialized programs.
7. **Respite Care**: Offers temporary care and support for families during challenging times.

**For Adults:**

1. **Cognitive-Behavioral Therapy (CBT)**: Addresses mental health concerns, such as anxiety, depression, and stress management.
2. **Social Skills Training**: Teaches adult-specific social skills, like conversation techniques and relationships building.
3. **Job Coaching**: Assists individuals with employment preparation, job placement, and workplace accommodations.
4. **Vocational Rehabilitation**: Supports career exploration, training, and education.
5. **Mental Health Support Groups**: Fosters connection and understanding among peers who share similar experiences.
6. **Supportive Housing**: Provides safe, supportive environments for independent living.
7. **Employment Assistance Programs**: Connects individuals with employers willing to accommodate neurodiverse needs.

**Family-Centered Services:**

1. **Parenting Classes**: Educates parents on strategies for supporting their child's growth and development.
2. **Sibling Support Groups**: Offers guidance and resources for siblings navigating family dynamics.
3. **Marriage Counseling**: Strengthens relationships between partners by addressing unique challenges.
4. **Financial Planning**: Assists families with budgeting, benefits navigation, and resource allocation.

These services aim to enhance quality of life, independence, and overall well-being for individuals on the ASD spectrum. It's essential to consult with healthcare professionals to determine the most suitable options based on an individual's specific needs.

Please note that these services might vary depending on your location and local availability. I strongly advise seeking professional advice from a qualified healthcare provider or organization specializing in ASD support. They will guide you toward the best-suited interventions tailored to your loved one's requirements.",19972.68,273,510,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:23:33.879483,
P020,next_steps_referral,Where can I learn more about ASD?,llama3-8b,zero_shot,"There's so much to learn about Autism Spectrum Disorder (ASD). Here are some reliable resources:

**Websites**

* The Centers for Disease Control and Prevention (CDC) website ([www.cdc.gov](http://www.cdc.gov)) offers detailed information on ASD, including symptoms, causes, and early signs.
* The American Academy of Pediatrics (AAP) website ([www.aap.org](http://www.aap.org)) provides guidance on pediatric care, including ASD.
* The Autistic Self Advocacy Network (ASAN) website ([www.autisticadvocacy.org](http://www.autisticadvocatory.org)) shares personal stories and advocacy efforts from individuals on the spectrum.

**Books**

* ""The Out-of-Sync Child"" by Dr. Carol Stocke-Kish
* ""Uniquely Human: A Different Way of Seeing Autism"" by Barry M. Prizant
* ""Look Me in the Eye: My Life with Asperger's"" by John Elder Robison

**Online Communities**

* Join online forums like the Autism Society ([www.autismsociety.org](http://www.austrimsociety.org)), where you can connect with families who have experienced similar challenges.
* Social media groups focused on ASD support and awareness often share valuable insights and advice.

**Professional Help**

If you're concerned about your child's development, consult with your pediatrician or a healthcare provider. They'll guide you through the process and refer you to specialists if needed.

Remember, every family's experience with ASD is unique. These resources will give you a solid foundation to better understand this complex topic.

Would you like me to explain anything specific about ASD or its screenings?",14007.17,272,342,NIMH Autism Spectrum Disorder,verbatim_source_section_answer,0,,,0.0,1.0,1,0.0,0,2026-07-23T01:23:47.889246,
